Key,ShortKey,Source,Row,Module,Field,Role,CN,ID
Item_10025_Desc,aCKL,d道具_Item_A.csv,332,Item,Desc,,提高持有者造成的护盾能力，并能够在施加中毒时获得更多胚胎融合。,<Italic:Wheel of Destiny> dengan atribut <Italic:Sigil Yield.>
Item_10025_StoryDesc,aCKO,d道具_Item_A.csv,332,Item,StoryDesc,,风从四面八方涌来，你手持蜡烛站在迷宫入口。\n你有些迷茫。\n似乎上一秒，你还在弥萨格的食堂里，听夏洛特讲一些关于图书馆地底迷宫的传说。\n而现在，你穿着睡衣，睡眼惺忪地行走在一个接一个的甬道里。\n「夏洛特，夏洛特……」\n伴随窸窸窣窣的响动，白色的蜘蛛潮水般涌入。\n它们凝结成苍白的少女。她坐在肉块雕砌的秋千上，一荡一荡的。\n\n「你来了。」她说。\n「我来找夏洛特，我的朋友。她迷路了，我要找到她……」\n你几乎就要哭出声来。\n少女咯咯笑了起来。她跳下秋千，走到你面前。\n「你忘了吗，我们的交易……」\n女孩伸手抚上你的肚子，恍然大悟。\n「对哦。你早已成为我的子嗣，所以什么都不记得了。」\n「子嗣……？」\n你低头感受着你们肌肤相处的地方。\n温暖的触感如蛛网般深入皮下，再蔓延到血管的最深处。\n少女神秘地眨了眨眼，凑近你耳边轻声说：\n「夏洛特，就在你的肚子里呀。」,"Angin berhembus dari segala penjuru seraya kau berdiri di gerbang sebuah labirin dengan lilin di tanganmu.\nKau merasa tersesat.\nSepertinya, beberapa saat yang lalu, kau berada di kantin Mythag, mendengarkan dongeng dari Charlotte tentang sebuah labirin bawah tanah di bawah perpustakaan.\nDan sekarang, kau berjalan di dalamnya, melalui lorong demi lorong sambil mengenakan baju tidurmu dengan mata terkantuk.\n""Charlotte... Charlotte..""\nBersama dengan suara gemuruh, ribuan laba-laba putih muncul bak ombak.\nMereka menyatu dan berubah menjadi sesosok gadis berkulut pucat. Dia duduk pada sebuah ayunan yang terbuat dari tumpukan sisa daging dan berayun maju-mundur.\n\n""Kamu telah datang"", ujarnya.\n""Aku datang untuk mencari Charlotte, temanku. Dia menghilang dan aku ingin menemukannya kembali...""\nKau hampir menangis.\nGadis itu terkekeh. Dia melompat turun dan menghampirimu.\n""Apa kau lupa? Kesepakatan kita...""\nSang gadis meletakkan tangannya di perutmu, lalu kau mulai teringat.\n""Oh, Iya, kau telah menjadi keturunanku jadi kau tidak ingat apapun.""\n""Keturunan...?"" \nKau melihat ke bawah dan melihat apa yang bersentuhan dengan kulitmu.\nSebuah sensasi hangat tertanam bak jaring laba-laba dalam tubuhmu, menyebar hingga nadi ter dalam.\nSang gadis berkedip dengan misterius dan berbisik di dekatmu:\n""Charlotte ada di dalam tubuhmu."""
Item_9786_Name,aGhR,d道具_Item_A.csv,333,Item,Name,,冬夜追忆,Senandung Musim Dingin
Item_9786_Desc,aGhP,d道具_Item_A.csv,333,Item,Desc,,属性为银钥充能等级的命轮。,<Italic:Wheel of Destiny> dengan atribut <Italic:Keyflare Regen Level.>
Item_9786_StoryDesc,aGhS,d道具_Item_A.csv,333,Item,StoryDesc,,阴沉的云笼罩在伦蒂尼恩上空，隔绝了月光。午夜的钟声已经敲响，高耸的烟囱仍在喷出高温的黑烟与水汽。雪花沾了风中的尘埃，还未落地就已经染上暗淡的灰色，它飘飘摇摇地落在路灯上，几乎是瞬间就被灯火的热度融化，向下滴落在路过的女孩身上。\n女孩穿着褐色衣裙，过大的袖管被草率地挽起，露出两条瘦骨嶙峋的手臂。她艰难地小跑着，时不时提一提衣袖，努力追赶走在前方的女人。\n女人侧头瞥向女孩，啧了一声：「动作快点，不要以为你走得慢了就不用去了。」\n「好、好的，妈妈，」女孩赶紧跑到女人身旁，嘴里还喘着气，「对不起，妈妈。」\n「不要叫我妈妈！」女人一把抓住女孩的手臂，拖拽着女孩加快了脚步，「吸人血的废物，要不是你，我哪里至于沦落到这个破地方。」\n「对不起……」\n「闭嘴，没用的东西。」女人的指甲嵌入女孩的手臂，掐出一排深深的痕迹，「我告诉你，从今往后工坊才是你的家，也不要想着什么出来找我，我就是死都不想看见你，听到了吗？」\n「我……我知道了。」女孩低着头，落下的泪水被鞋子踏过，与肮脏的雪水一同消失在石板路上。远处的工厂拉响了放工的笛声，一只野猫窜过巷道，细碎的动静隐没在两人的脚步声中。她们转过街角，走过晾了衣服，散发着潮气的后院，终于在一个有着金属大门的建筑前停了下来。\n「你就在这儿等着吧，」女人的声音非常平稳，甚至带上了一丝木然，「天亮了里面的人就出来了，他们会收留你的。\n别跟上来，不然你看我打不打死你。」\n女人转身离开，同样瘦削甚至有些佝偻的身影很快消失在了黑暗之中。女孩无助地捏着自己的手，一边望着女人离开的地方，一边用袖子擦去脸上的泪水。\n昏黄的灯光从她身后出现，将铁门和她的影子拉长，一只手落在了女孩肩上，将女孩吓了一跳。\n「可怜的孩子，怎么一个人在这儿？」来人是一个年轻女性，穿着修女一般的衣袍，「来，莎拉姐姐带你进去。很快就不冷了。」,"Awan kelabu penuh duka menyelimuti Londinium, menutupi rembulan. Lonceng tengah malam berdentang, dan cerobong asap terus saja asap hitam dan uap. Bunga es yang terbawa angin menyatu dengan debu kelabu sebelum menyentuh tanah; mereka beterbangan di atas lampu jalahnan, hampir langsung meleleh karena panasnya lampu. Lelehan itu menetes ke arah gadis yang sedang berlalu.\nGadis itu berbalut pakaian coklat dengan lengan besar yang digulung dengan sembarang, memperlihatkan lengan kurusnya. Dia terus berjalan meski tertatih, sesekali membenahi gulungan bajunya sambil mengejar langkah wanita di hadapannya.\nWanita di hadapannya itu melirik sinis padanya: ""Cepatlah, jangan kira hanya karena jalanmu lamban, kau tidak harus pergi.""\n""Baik, baik, Ibu.""Gadis itu berlari dan menempatkan dirinya di sebelah wanita yang ia sebut sebagai ibunya, ""Maad, Ibu.""\n""Jangan panggil aku ibumu!"" Wanita itu menarik lengan gadis itu dengan kasar lalu menyeretnya, ""Dasar parasit tidak berguna, jika bukan karenamu, aku tidak perlu berada di tempat terkutuk ini.""\n""m-maaf...""\n""Diam kau, dasar tidak berguna.""Kuku jemari wanita itu mencengkeram lengan gadis itu, meninggalkan bekasnya, ""Kuberi tahu padamu, mulai sekarang, The Fang adalah rumahmu. Jangan pernah berfikir untuk keluar dan mencariku; Aku tidak ingin melihatmu lagi meski aku harus mati karenanya, paham?""\n""A...aku paham.""Gadis itu menunduk sambil menitikkan air matanya yang menetes ke sepatunya, kemudian menghilang diantara genangan air kotor di sepanjang jalan. Di kejauhan, sebuah pabrik membunyikan peluit tanda telah tutup, kucing liar berlarian di jalan. Suara-suara itu terbungkam oleh suara langkah mereka berdua. Mereka berbelok di sebuah sudut, melintasi sebuah lapangan dengan pakaian lembab yang bergantungan, lalu berhenti di hadapan sebuah bangunan dengan gerbang besi.\n""Tunggu di sini,"" ujar wanita itu dengan tenang meski dirinya dipenuhi kebencian. ""Ketika fajar tiba, orang-orang di dalam akan keluar. Mereka akan mengambilmu.\nJangan ikuti aku, atau kubunuh kau.""\nWanita itu berbalik lalu pergi. Tubuh kurusnya itu perlahan menghilang di kegelapan malam. Gadis itu mengepalkan kedua tangannya, menatap arah wanita yang meninggalkannya itu sambil menyapu air mata dengan lengan bajunya. Sebuah tangan menepuk bahu gadis itu dan mengejutkannya.\n""Anak malang, mengapa kau di sini sendirian?"" Ujar seorang wanita muda dengan pakaian biarawati. ""Masuklah, Suster Sarah akan membawamu ke dalam. Kamu tidak akan kedinginan."""
Item_9998_Name,aGwN,d道具_Item_A.csv,334,Item,Name,,饕餮寓言,Kisah SI Rakus
Item_9998_Desc,aGwL,d道具_Item_A.csv,334,Item,Desc,,提高持有者生命回复能力，在承受伤害后能够将其转化为护盾和临时力量。,<Italic:Wheel of Destiny> dengan atribut <Italic:Realm Mastery.>
Item_9998_StoryDesc,aGwO,d道具_Item_A.csv,334,Item,StoryDesc,,<Bold:1月24日>\n身上臭烘烘的。\n今天和特蕾莎管家乘车回家时，路过南安普区。\n这不是一次愉悦的体验。\n那是个危险的地方@2有些家伙身上长了奇怪的伤口，像是三角形的孔洞。\n特蕾莎管家说这是主降临给异教徒的惩罚。\n\n<Bold:2月22日>\n发烧一个月。\n今天总算吃了点东西。是新鲜的牛排，鲜嫩、多汁……\n对，多汁。\n红色的@2腥甜@2美味\n家里所有的镜子都被收了起来，连波比都不敢看我。\n嘻嘻。他们都不知道，晚上的时候，我能从窗户的投影中看到自己的模样。\n我的脸上、脖子上、胸口上……从上到下，密密麻麻，\n长满了黑色@2三角形\n\n<Bold:3月17日>\n我的眼膜就像被罩上了一层红色的细纱。\n世界变成了血的颜色@3\n父亲站在血雾里朝我大喊大叫，这是他第一次用这么大的声音和我说话。\n他离我很近，声音却离我很远。我闻到绝望、厌恶和血。\n不要@2带我走，不要……,"<Bold: Januari, 24>\nAromaku sungguh tidak sedap.\nHari ini, ketika berkendara pulang bersama Teresa, sang pembantu rumah tangga, kami melalui Distrik Anpus bagian Selatan.\nSungguh bukan pengalaman yang menyenangkan.\nItu adalah tempat yang sangat berbahaya. Beberapa orang memiliki luka yang aneh, sperti lubang berbentuk segitige.\nTeresa berkata, itu adalah hukuman dari orang-orang fanatik yang datang.\n\n<Bold: Februari, 22>\nAku menderita demam selama satu bulan.\nAkhirnya aku memakan sesuatu. Steak yang masih segar, empuk, juicy...\nYa, juicy.\nMerah, manis, dan lezat.\nSeluruh cermin di rumah telah dilepaskan dan bahkan Bobby tidak berani menatapku.\nHehe. Mereka tidak tahu kalau pada malam hari, aku dapat melihat diriku melalui pantulan bayangan di kaca,\nDi wajahku, leherku, dadaku...dari atas hingga bawah, sungguh dipenuhi,\noleh banyak segitiga berwarna hitam.\n\n<Bold: Maret, 17>\nKornea mataku terasa seperti di tutupi sebuah selubung berwarna merah.\nDunia di hadapanku berubah menjadi warna darah.\nAyah berteriak padaku dari balik kabut berdarah, untuk pertama kalinya dia berbicara padaku dengan begitu lantang.\nDia begitu dekat, namun suaranya sangat jauh. Aku mencium aroma keputus-asaan, rasa jijik, dan darah.\nJangan bawa aku pergi, jangan..."
Item_9667_Desc,aFYT,d道具_Item_A.csv,335,Item,Desc,,触发死亡抵抗后爆发性提高生存，在血肉界域中还能额外获取胚胎融合。,<Italic:Wheel of Destiny> dengan atribut <Italic:Death Resistance.>
Item_9667_StoryDesc,aFYW,d道具_Item_A.csv,335,Item,StoryDesc,,她被称作伴随着死亡出生的诅咒之子，不被祝福的女儿。\n属于她和妹妹的「襁褓」刚刚破裂，绚烂的光便从缝隙中流出，在地上扎根。一瞬间，绿草枯萎，鲜花灰败，连远方的大树，湖中的游鱼，都被她吸取了生机，成为一个个无魂的躯壳。\n她的族人大惊失色，赶忙将所有其他襁褓转移。她努力破开襁褓，像雏鸟破开蛋壳，伸出的手却被厌恶地躲开，目之所及的是一张张嫌恶的脸。\n只有她妹妹，那晚于她降生，又早于她成熟的妹妹，永远会抱着她。为她用灵鸟一般的歌喉唱出一首又一首摇篮曲。\n睡吧，睡吧，我亲爱的姐姐；\n睡吧，睡吧，好梦终将降临。\n\n她不该存在的，如果她不存在，她那流光溢彩的妹妹就不会被染上罪恶的阴影。\n我可怜的妹妹啊，她总是想，你承担了本不该承担的生存的代价。\n我可怜的妹妹啊，她总是想，只要姐姐能够做到，就一定为你竭尽全力。\n睡吧，睡吧，我亲爱的妹妹；\n睡吧，睡吧，在梦里我也爱你。,"Dia dijuluki anak terkutuk yang terlahir dari kematian, seorang anak perempuan yang dikutuk.\n""Tempat tidur"" bayi miliknya dan saudarinya hancur berkeping-keping dan cahaya terang keluar dari pecahannya lalu menyatu dengan tanah. Dalam sekejap, rumput hijau mengering, bunga-bunga layu, bahkan pepohonan dan ikan-ikan di danau langsung tidak bernyawa dan menjadi kerangka tanpa jiwa.\nKeluarganya menatap dengan ngeri dan langsung memindahakan tempat-tempat tidur lainnya. Dia, sang anak terkutuk, dengan bersusah payah berusaha untuk keluar dari tempatnya bak anak ayam mencoba keluar dari cangkangnya. Namun uluran tangannya disambut oleh cercaan dan hinaan. Yang dilihatnya hanyalah wajah kebencian.\nHanya saudarinya yang terlahir hampir bersamaan dengannya yang akan selamanya memeluk dirinya. Dia menyanyikan lagu tidur unutuknya dengan suara seperti ruh seekor burung.\n""Tidur, terlelaplah, adikku tersayang; \ntidurlah, tidur, kelak mimpi indah akan datang.""\n\nDia seharusnya tidak ada, dan jika tidak, kakaknya yang menawan itu tidak akan ternodai bayang-bayang dosa.\nAdikku yang malang, selalu mengira kau mengemban beban yang tidak seharusnya kau bawa.\nAdikku yang malang, selalu mengira bahwa selama saudarimu bisa melakukannya, dia akan melakukan segalanya untukmu.\n""Tidur, terlelaplah, adikku tersayang; \nTidur, tidurlah, Aku mencintaimu meski dalam mimpi."""
Item_9845_Desc,aGlP,d道具_Item_A.csv,336,Item,Desc,,造成伤害时候有概率抽取持有者的卡牌，适合能造成多次伤害的唤醒体。,Memiliki peluang untuk mengambil 1 <Italic:Command Card> pengguna. Cocok untuk <Italic:Awakener> yang memberikan banyak DMG.
Item_9845_StoryDesc,aGlS,d道具_Item_A.csv,336,Item,StoryDesc,,女孩睁开眼，发现自己身处一片黑暗之中。\n「喂！」她大喊，「有人吗？」\n回声在看不见边界的空间中飘飘摇摇，逐渐散去，女孩深吸一口气，再次大喊：「姐姐，布朗，西区佬！」\n「有人吗——」\n比先前音量更大的问句遥遥飘远，又缓缓归来。几缕荧蓝的光仿佛被回声牵引由远及近，它们由无数悬浮飞舞、细如尘埃的粒子构成，如蛇一般在空中蜿蜒前行，又如海浪一般起伏。一条接一条的光带一刻不停地掠过站在原地的女孩，迅速将整个天地变成一片星海，细小的粒子穿过女孩的手指和发间，没有留下一点痕迹。\n「这是……什么？」\n发光的尘埃在她周围微微起伏，没有回答。\n「我记得蜡像馆，记得姐姐，我……好像是死了，这里是天堂吗？」她左右张望，「怎么连个天使都没有，该不会是地狱吧！」\n她的声音落在自己耳边，这一次，连回声都不再出现。\n一种莫名的孤寂感从她心底而生，恍惚间，她好像回到了遇到姐姐，遇到布朗之前。阴暗的下水道臭味弥漫，她又冷又饿，却无法离开，因为有人在将她推下来后，在下水道顶上压了个大桶。\n她拍了拍自己的脸，迈开步子向前走去。\n尘埃在她身前分开，又在她身后聚拢。抬腿，落脚，抬腿，落脚。她就这么一直走，一直走，不知道自己走了多久，也不知道自己走了多远。在她前面的是更多的尘埃和黑暗，而在她身后，不论是来的方向还是走过的路，都已经了无痕迹，直到——\n「唤醒成功了，詹金，詹金，你听得到吗？」,"Seorang gadis membuka matanya dan mendapati dirinya berada dalam kegelapan.\n""Hey!"" serunya sambil berteriak, ""Apa ada orang di sana?""\nSuaranya bergema dan perlahan menghilang, dia menarik nafasnya kemudian berteriak kembali, ""Kakak, Brown, Westie!""\n""Apa ada orang di sana—""\nSuara lantangnya kembali bergema sebelum menghilang dan perlahan kembali padanya. Kilapan cahaya biru tampak seperti bergerak menuju asal teriakannya yang bergema, diikuti beberapa cahaya kebiruan yang mengitarinya seperti debu, bergerak di kegelapan seperti ular, naik turun seperti ombak. Cahaya itu menembus tempat gadis itu berdiri, seketika mengubah kegelapan itu menjadi lautan bintang, partikel kecil membelai rambut dan jemari gadis itu namun tidak meninggalkan jejak.\n""Apa ini...?""\nCahaya yang berpendar di sekitarnya itu tidak memberikan reaksi apapun.\n""Aku ingat kalau sedang berada di mueum lilin, aku mengingat kakakku, aku... sepertinya sudah mati. Apakah ini surga?"" Dia melihat di sekelilingnya, ""Mengapa tak ada malaikat di sini? ini tidak mungkin neraka, kan!""\nSuaranya terhenti di telinganya sendiri, kali ini tidak ada gema yang muncul.\nSebuah rasa kesepian muncul dalam hatinya, dan dalam kebingungan itu, dia merasa kalau dirinya telah kembali pada saat sebelum ia bertemu kakaknya dan Brown. Aroma tidak sedap tercium dari gorong-gorong, dia merasa kedinginan dan kelaparan,  namun tidak dapat pergi karena seseorang telah mendorongnya ke dalam selokan dan mengganjal pintunya dengan tong.\nDia menampar wajahnya dan mulai berjalan.\nDebu-debu terbelah menjadi jejaknya. Angkat kakinya, lalu turunkan, angkat kembali, lalu turunkan. Dia terus berjalan, tidak yakin seberapa lama dan seberapa jauh dia telah berjalan. Di hadapannya hanya ada hamparan debu dan kegelapan, dan di belakangnya, entah dari arah mana dia berjalan, jejaknya tidak lagi tampak, sampai—\n""Pemanggilan kembali telah berhasil, Jenkin, Jenkin, apa kau bisa mendengarku?"""
Item_9616_Desc,aFVf,d道具_Item_A.csv,337,Item,Desc,,属性为银钥充能等级的命轮。,<Italic:Wheel of Destiny> dengan atribut <Italic:Keyflare Regen Level.>
Item_9616_StoryDesc,aFVi,d道具_Item_A.csv,337,Item,StoryDesc,,A.F.@1年@1月@1日\n\n08:00\n\n对编号为107至133的部件进行组装。\n\nC类型部件就差这一点了，完成后将作为自动人偶「嘀嗒人」的能源核心投入使用。\n\n我本想亲自组装的，但@2说，负责人要学会信任自己的工作伙伴。\n\n真好意思说，明明她才是那个检查部件检查到半夜的人。\n\n-------\n\nA.F.@1年@1月@1日\n\n00:21\n\n电机MF311000组装完毕，齿轮吻合，管道通畅，目前各项技能正常。即将进行最后修正。\n\n13:07\n\n接入特殊能源S，电机MF311000运转良好，与EA307850号人造躯体适配良好，人造躯体正常运转。\n\n@2很乐观，她觉得我们这次能比之前走得更远。我提醒她不要忘记第五次唤醒尝试时发生了什么，她就堵着耳朵说听不见。那次要不是我反应快，能源核心自燃的火焰会把她的头发都烧光。\n\n真该让她尝尝光头的滋味，说不定这样她还能学会谨慎。\n\n-------\n\nA.F.@1年@1月@1日\n\n14:55\n\n最终准备完毕，能源准备完毕，束缚装置已开启，束缚状态：良。躯干将在唤醒完成后进行安装。\n\n15:00\n\n开始「嘀嗒人」第13次启动尝试。\n\n15:05\n\n躯干EA307853运转正常，电机MF311000运转正常。「嘀嗒人」颈部关节活动正常，「嘀嗒人」头部部件运转正常。\n\n15:15\n\n「嘀嗒人」成功执行眨眼、视线跟随、张嘴指令。电机存在发热现象，但仍在可接受范围内。\n\n即将进行四肢部件安装，上天保佑我们这次顺利。\n\n18:07\n\n执行行走指令时，电机核心熔解，线路烧毁。特殊能源S完好无损。\n\n@2对这个特殊能源很保护，即使是我都禁止触碰。我想我可以理解，那确实是一个神秘的物件，看上去就像是普通的金属银，也不像有能量储存的能力的样子，却真的能给自动人偶供能，而且那样高的温度也没有对其造成损坏，实在是不可思议。\n\n如果这个东西能够批量生产，或者大量开采……\n\n或许我该找一天再问问她，也不知道她在这个人偶上还要花多少时间。哪一天她自己变成一个人偶，我都不会感到意外。\n,"A.F.@1 Tahun @1 Bulan @1 Hari\n\n08:00\n\nBagian yang terkumpul bernomor 107 sampai 133.\n\nKomponen tipe C hanya butuh penyesuaian terakhir ini, dan ketika selesai, akan digunakan sebagai tenaga utama dari automaton ""Tick-Tock Man"".\n\nAku ingin memasangnya sendiri, tapi @2 bilang kalau supervisor harus belajar mempercayai rekan kerjanya.\n\nSungguh tidak tahu malu! Sudah jelas kalau dia yang selalu memeriksa tiap bagian itu sampai larut malam.\n\n========\n\nA.F.@1 Tahun @1 Bulan @1 Hari\n\n00:21\n\nMotor MF311000 telah dirakit; roda bergeriginya cocok, seluruh pipa berjalan dengan baik. Saat ini, semua kemampuannya berfungsi secara normal. Memasuki tahap penyesuaian terakhir.\n\n@2 cukup optimis. Dia berfikir kalau kita dapat melakukan lebih dari sebelumnya. Aku memperingatkannya untuk tidak melupakan apa yang terjadi saat percobaan pembangkitan kembali yang ke lima. Dia malah menutup telinganya dan berkata kalau dia tidak dengar apa-apa. Jika saat itu aku tidak bertindak cepat, api dari tenaga utama yang mandiri itu sudah jelas akan membakar rambutnya.\n\nDia betul-betul harus mengalami rasanya tidak memiliki rambut—mungkin dengan begitu dia akan belajar untuk hati-hati.\n\n-------\n\nA.F.@1 Tahun @1 Bulan @1 Hari\n\n14:55\n\nPersiapan terakhir telah selesai. Energi siap. Wadah penahan siap. Status penahan: baik. bagian atas tubuh akan dipasang saat pembangkitan selesai.\n\n15:00\n\nMelakukan percobaan aktivasi ke 13 untuk projek ""Tick-Tock Man"".\n\n15:05\n\nBagian torso EA307853 beroperasi dengan normal dan motor MF311000 berfungsi dengan normal. Sambungan leher ""Tick-Tock Man"" berfungsi dengan baik dan komponen kepalanya beroperasi dengan normal.\n\n15:15\n\n""Tick-Tock Man"" berhasil berkedip, matanya berhasil mengikuti gerakan dan dapat menerima perintah untuk membuka mulut. Motornya memberi indikasi peningkatan suhu tapi tetap dalam batasan aman.\n\nBersiap untuk memasang anggota tubuh. Semoga surga memberkati kesuksesan untuk kita kali ini.\n\n18:07\n\nKetika melakukan percobaan berjalan, bagian inti dari motor penggerak meleleh dan sirkuitnya terbakar. Energi spesial ""S"" tetap utuh.\n\n@2 sangat protektif dengan energi spesial ini. Bahkan aku tidak diberi izin untuk menyentuhnya. Kurasa aku dapat memahaminya—Itu adalah objek yang sangat misterius. Tampaknya hanya seperti benda berwarna perak berkilau dan tidak memiliki kemampuan menyimpan tenaga, tapi memiliki kemampuan untuk menggerakkan automaton, dan suhu yang begitu tinggi itu tidak dapat merusaknya. Sungguh sangat menakjubkan.\n\nJika benda ini dapat diperbanyak...\n\nMungkin aku harus mencari waktu untuk bertanya padanya. Aku tidak tahu berapa lama dia akan menghabiskan waktu untuk automaton ini. Jika suatu hari dia berubah menjadi automaton, aku tidak akan terkejut."
Item_9947_Name,aGsZ,d道具_Item_A.csv,338,Item,Name,,无法完成的演算,Faktor Tidak Terduga
Item_9947_Desc,aGsX,d道具_Item_A.csv,338,Item,Desc,,提高持有者造成的狂气，并在释放狂气爆发后获得一定的银钥能量。,<Italic:Wheel of Destiny> dengan atribut <Italic:Aliemus Regen Level.>
Item_9947_StoryDesc,aGta,d道具_Item_A.csv,338,Item,StoryDesc,,高耸的塔楼轰然倒塌，由不同时空不同种族的学者写下的书籍散落一地，只一瞬间，大大小小的黑色三角就覆盖在每一本书，每一块砖上，并迅速连成一片向四周扩散。\n黑色黏液如同岩浆一般在整齐的街道上流淌，人们尖叫着，哭喊着，试图逃离这可怕的灾难。不少人试图乘坐交通工具逃离，却在慌乱中撞上建筑或其他出了事故的飞船及车辆；更多的人来不及反应，只能徒步向远离黏液的方向跑去，却被其他同样惊恐的人推倒在地，最终被黏液同化。孩子站在街边大声哭泣，几个年轻人躲在仅存的建筑物内，妄想着这样就能躲过死亡。\n「明明没有预兆，为什么，为什么！」\n「为什么没有人警示我们！」\n「@1，是融蚀！救命啊！」\n「快进行意识迁移！只有这样才——啊！」\n「@2，快用仪器！」一个声音说，「我们帮你拖延时间！」\n「不要！我——」\n「我们已经被@1了，而你，你还有希望。」一个温和的声音回道，「活下去，@2，活下去。然后——」\n\n温柯尔猛地睁开眼，她身边是高高摞起的书籍，好几个满是咖啡渍的马克杯。不远处的黑板上贴着或大或小的备忘录和笔记，还写着一条演算到一半的公式。凌乱的房间的角落，中央，以及她所在的巨大仪器旁都放着灯，将整个办公室照得无比明亮。\n她沉默了一会儿，将身体更多地缩在定位仪上，继续中断了的演算。,"Menara yang menjulang runtuh dengan gemuruh menggelegar; Buku-buku yang ditulis oleh beragam cendekiawan berserak di segala penjuru. Dalam sekejap, segitiga kegelapan muncul di berbagai tempat dan menyelimuti setiap buku, setiap bata, menyatu dan menyebar.\nLumpur hitam yang mengalir bagaikan lava di setiap penjuru jalanan seraya orang-orang berteriak dengan panik di tengah upaya mereka melarikan diri. Banyak dari mereka menggunakan kendaraan untuk melarikan diri, namun justru menabrak bangunan atau kendaraan lain yang bercampur dalam bencana itu; Banyak orang melarikan diri dari lumpur hitam itu hanya untuk bertabrakan dengan orang lainnya dan tetap saja berakhir ditelan lumpur itu. Anak-anak menangis dengan histeris di jalanan sementara beberapa lainnya bersembunyi di balik reruntuhan bangunan, berfikir kalau dengan cara itu, mereka akan selamat dari bencana.\n""Tidak ada peringatan apapun, kenapa, kenapa!!""\n""Kenapa tak seorang pun memperingatkan kita!!""\n""@1, Disolusi!! Tolong!!""\nCepat, lakukan prosedur pemindahan kesadaran! Itu adalah satu-satunya car- aaahh!""\n@2, Cepat, pakai alat itu!"" ucap seseorang, ""Kami akan mengulur waktu!""\n""Tidak! Aku—""\n""Kita telah @1, tapi kau...kau masih memiliki harapan"". Jawab seseorang, ""Bertahan hiduplah, @2, Bertahan hiduplah. Kemudian—""\n\nWinkle terbangun seketika, kedua netranya terbuka dan mendapati dirinya dipenuhi tumpukan buku dan beberapa gelas berisi sisa kopi. Ada sebuah papan tulis kecil dengan ragam catatan beserta perhitungan yang belum terselesaikan. Dalam ruangan berantakan, lampu penerangan diletakkan di berbagai sudut dan di tengah, termasuk di tempat alat besar yang digunakannya, menerangi seluruh ruang kerjanya.\nDia termenung sejenak, menekuk tubuhnya dalam peralatannya, melanjutkan perhitungannya."
Item_9736_Desc,aGeb,d道具_Item_A.csv,339,Item,Desc,,释放狂气爆发后能够回复狂气并获得钥能，适合能够抽取大量卡牌的唤醒体。,<Italic:Wheel of Destiny> dengan atribut <Italic:Realm Mastery.>
