Key,ShortKey,Source,Row,Module,Field,Role,CN,EN
AvgCommunicate_81325_Content_5,bxxk,avg通讯器聊天表_AvgCommunicate_A_M.csv,2712,AvgCommunicate,Content,卡斯托尔,想必心理学又是一门高深的知识了，惭愧，我所知晓实在贫瘠……,"Psychology must be a very profound subject. Regrettably, my knowledge of this subject is indeed lacking..."
AvgCommunicate_81325_Content_6,bxxl,avg通讯器聊天表_AvgCommunicate_A_M.csv,2713,AvgCommunicate,Content,卡斯托尔,恩人，学会这门银芯科技与心理学都需要多长时间呢？,"Benefactor, how long does it take to learn about Silver technology and psychology?"
AvgCommunicate_81325_Option_7,bxxu,avg通讯器聊天表_AvgCommunicate_A_M.csv,2714,AvgCommunicate,Option,玩家,学会？嗯……,Learn? Hmm…
AvgCommunicate_81325_Content_7,bxxm,avg通讯器聊天表_AvgCommunicate_A_M.csv,2714,AvgCommunicate,Content,玩家,学会？嗯……,Learn? Hmm…
AvgCommunicate_81325_Content_8,bxxn,avg通讯器聊天表_AvgCommunicate_A_M.csv,2715,AvgCommunicate,Content,玩家,入门需要四五年，学会恐怕要钻研一辈子吧。,"It takes four to five years to learn the basics, and mastering it could take a lifetime."
AvgCommunicate_81325_Content_9,bxxo,avg通讯器聊天表_AvgCommunicate_A_M.csv,2716,AvgCommunicate,Content,卡斯托尔,一辈子！难道这些知识竟有数千本经卷这样多吗？,A lifetime!? Is there really that much knowledge to learn these things?
AvgCommunicate_81325_Content_10,bxwW,avg通讯器聊天表_AvgCommunicate_A_M.csv,2717,AvgCommunicate,Content,玩家,那倒也不是，只是这两门学科现在也都在发展之中，有许许多多的学者会将这些研究拓宽、拓深，创造出新的知识来。,"Not exactly. Both of these subjects are constantly developing, with many scholars that continue to study and teach them."
AvgCommunicate_81325_Content_11,bxwX,avg通讯器聊天表_AvgCommunicate_A_M.csv,2718,AvgCommunicate,Content,玩家,如果你将这样蓬勃发展的学科当作学习目标，当然要活到老学到老啦。,Deciding to study a subject like that would give you a neverending journey of knowledge.
AvgCommunicate_81325_Content_12,bxwY,avg通讯器聊天表_AvgCommunicate_A_M.csv,2719,AvgCommunicate,Content,卡斯托尔,原来如此，会不断发展的知识……真是伟大啊。,"I see, knowledge that continues to develop… truly magnificent."
AvgCommunicate_81325_Content_13,bxwZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,2720,AvgCommunicate,Content,卡斯托尔,我们研习提灯的经文时，甚至不可篡改一字，所有的内容都被大家固定、重复，恒久不变。,"When we study the scriptures of the lantern, we cannot change a single word; the content must remain constant, repeated, and unchanging forever."
AvgCommunicate_81325_Content_14,bxxa,avg通讯器聊天表_AvgCommunicate_A_M.csv,2721,AvgCommunicate,Content,卡斯托尔,但，每每学习经文时，都会有一种身处盒中，一眼望到尽头的憋闷感。,"But every time I study the scriptures, I feel like I'm trapped in a box... with the end already before me."
AvgCommunicate_81325_Content_15,bxxb,avg通讯器聊天表_AvgCommunicate_A_M.csv,2722,AvgCommunicate,Content,卡斯托尔,果然，只有不断生长的知识，才符合生命的真谛！,"Indeed, continuing to grow ones knowledge is the true meaning of life!"
AvgCommunicate_81325_Option_16,bxxq,avg通讯器聊天表_AvgCommunicate_A_M.csv,2723,AvgCommunicate,Option,玩家,突然好升华……,What a sudden moment of enlightenment...
AvgCommunicate_81325_Content_16,bxxc,avg通讯器聊天表_AvgCommunicate_A_M.csv,2723,AvgCommunicate,Content,玩家,突然好升华……,What a sudden moment of enlightenment...
AvgCommunicate_81325_Content_17,bxxd,avg通讯器聊天表_AvgCommunicate_A_M.csv,2724,AvgCommunicate,Content,玩家,说到这里，我有一个绝佳的学习机会可以免费赠予你。,"Speaking of which, I have an excellent learning opportunity for you, absolutely free."
AvgCommunicate_81325_Content_18,bxxe,avg通讯器聊天表_AvgCommunicate_A_M.csv,2725,AvgCommunicate,Content,卡斯托尔,真的吗恩人！感激之情，难以言表。,"Really, benefactor!? I would be most grateful!"
AvgCommunicate_81325_Content_19,bxxf,avg通讯器聊天表_AvgCommunicate_A_M.csv,2726,AvgCommunicate,Content,玩家,当然是真的，这本银芯技术使用与维修原理练习，与这本调查员心理策略必修手册，你想先写……,"Of course, of course. So, between this worksheet of Silver technology exercises and maintenance practices, or this workbook about investigator's psychology strategies, which would you like to work on first..?"
AvgCommunicate_81325_Content_20,bxxh,avg通讯器聊天表_AvgCommunicate_A_M.csv,2727,AvgCommunicate,Content,玩家,啊不是，先学哪一本？,"Or rather, which one should I learn first?"
AvgCommunicate_81323_Content_1,bxvP,avg通讯器聊天表_AvgCommunicate_A_M.csv,2730,AvgCommunicate,Content,卡斯托尔,恩人，什么时候将新的作业习册交予我呢？,"Benefactor, when will you hand me the next workbook?"
AvgCommunicate_81323_Content_2,bxwa,avg通讯器聊天表_AvgCommunicate_A_M.csv,2731,AvgCommunicate,Content,卡斯托尔,以及关于上次的两本书，我已经通读完毕，一共记下了107处疑问，有劳恩人闲时指点一二。,"As for the last two books, I've finished reading them and have 107 questions to ask you about them. When you have spare time, please provide me with your guidance."
AvgCommunicate_81323_Option_3,bxwr,avg通讯器聊天表_AvgCommunicate_A_M.csv,2732,AvgCommunicate,Option,玩家,我错了,I was wrong
AvgCommunicate_81323_Content_3,bxwg,avg通讯器聊天表_AvgCommunicate_A_M.csv,2732,AvgCommunicate,Content,玩家,我错了,I was wrong
AvgCommunicate_81323_Option_4,bxws,avg通讯器聊天表_AvgCommunicate_A_M.csv,2733,AvgCommunicate,Option,玩家,我真的错了,I was truly wrong
AvgCommunicate_81323_Content_4,bxwh,avg通讯器聊天表_AvgCommunicate_A_M.csv,2733,AvgCommunicate,Content,玩家,我真的错了,I was truly wrong
AvgCommunicate_81323_Content_6,bxwi,avg通讯器聊天表_AvgCommunicate_A_M.csv,2735,AvgCommunicate,Content,玩家,我不该把作业给你写的，自己的事就应该自己做……,I shouldn't have given you my homework. One should handle one's own affairs...
AvgCommunicate_81323_Content_7,bxwj,avg通讯器聊天表_AvgCommunicate_A_M.csv,2736,AvgCommunicate,Content,玩家,求你了，不要再问我了，再这样下去我晚上都会做噩梦的！,"Please, don't ask me for more! If this goes on, I'll have nightmares every night!!"
AvgCommunicate_81323_Content_8,bxwk,avg通讯器聊天表_AvgCommunicate_A_M.csv,2737,AvgCommunicate,Content,卡斯托尔,啊……抱歉，没想到我的打扰让恩人如此困扰，我真是太迟钝了。,Ah...I'm sorry. I didn't realize I was troubling my benefactor so much. I've been too inattentive.
AvgCommunicate_81323_Option_9,bxwt,avg通讯器聊天表_AvgCommunicate_A_M.csv,2738,AvgCommunicate,Option,玩家,不是，也没有，可能是我不适合做老师吧……,"Don't apologize, it's not your fault. I don't think I'm suited to be a teacher..."
AvgCommunicate_81323_Content_9,bxwl,avg通讯器聊天表_AvgCommunicate_A_M.csv,2738,AvgCommunicate,Content,玩家,不是，也没有，可能是我不适合做老师吧……,"Don't apologize, it's not your fault. I don't think I'm suited to be a teacher..."
AvgCommunicate_81323_Content_10,bxvQ,avg通讯器聊天表_AvgCommunicate_A_M.csv,2739,AvgCommunicate,Content,卡斯托尔,我明白了，那么，恩人有其他精通这两门学科的教师可以推荐吗？,"I understand. In that case, are there any other teachers you can recommend for me?"
AvgCommunicate_81323_Content_11,bxvR,avg通讯器聊天表_AvgCommunicate_A_M.csv,2740,AvgCommunicate,Content,卡斯托尔,实在无法，我也可以再去读些其他书籍，尝试自学一番。,"If there aren't any, I can self study and do my best by myself."
AvgCommunicate_81323_Option_12,bxwm,avg通讯器聊天表_AvgCommunicate_A_M.csv,2741,AvgCommunicate,Option,玩家,有……是有。,"There is, but..."
AvgCommunicate_81323_Content_12,bxvS,avg通讯器聊天表_AvgCommunicate_A_M.csv,2741,AvgCommunicate,Content,玩家,有……是有，但她的脾气不是很好。,"There is, but... she's not exactly the most stable..."
AvgCommunicate_81323_Content_13,bxvT,avg通讯器聊天表_AvgCommunicate_A_M.csv,2742,AvgCommunicate,Content,卡斯托尔,没关系，我不怕。,It's okay. I'm not afraid.
AvgCommunicate_81323_Option_14,bxwn,avg通讯器聊天表_AvgCommunicate_A_M.csv,2743,AvgCommunicate,Option,玩家,我怕！,I'm the one that's scared!
AvgCommunicate_81323_Content_14,bxvU,avg通讯器聊天表_AvgCommunicate_A_M.csv,2743,AvgCommunicate,Content,玩家,我怕！算了，如果去找温柯尔……呃，她恐怕也会先疯掉的。,"I'm the one that's scared! Well, if I go find Winkle... mmm, she'd probably go mad first."
AvgCommunicate_81323_Content_15,bxvV,avg通讯器聊天表_AvgCommunicate_A_M.csv,2744,AvgCommunicate,Content,卡斯托尔,疯掉？这位温柯尔老师患有什么疾病吗？,Mad? Does this Master Winkle have some sort of illness?
AvgCommunicate_81323_Option_16,bxwo,avg通讯器聊天表_AvgCommunicate_A_M.csv,2745,AvgCommunicate,Option,玩家,没……也不能说没有……,"Well no... well, I can't say there ISN'T but..."
AvgCommunicate_81323_Content_16,bxvW,avg通讯器聊天表_AvgCommunicate_A_M.csv,2745,AvgCommunicate,Content,玩家,没……也不能说没有，啊啊啊！总之，我先教你一个学习的真谛！,"Well no... well, I can't say there ISN'T but... Ah, never mind! Let me first teach you a core fundamental truth of learning!"
AvgCommunicate_81323_Option_18,bxwp,avg通讯器聊天表_AvgCommunicate_A_M.csv,2747,AvgCommunicate,Option,玩家,那就是不要什么事都刨根问底！！！,Simply put... don't question literally everything!!!
AvgCommunicate_81323_Content_18,bxvY,avg通讯器聊天表_AvgCommunicate_A_M.csv,2747,AvgCommunicate,Content,玩家,那就是不要什么事都刨根问底！！！,Simply put... don't question literally everything!!!
AvgCommunicate_81323_Content_19,bxvZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,2748,AvgCommunicate,Content,卡斯托尔,这又是为什么呢？恩人，我不太明白，如果不询问清楚，如何能学习透彻……,"How could that be, benefactor? I don't understand... if I don't ask enough questions, how can I truly learn a subject..?"
AvgCommunicate_81323_Option_20,bxwq,avg通讯器聊天表_AvgCommunicate_A_M.csv,2749,AvgCommunicate,Option,玩家,你不累吗！,Aren't you tired of all this?!
AvgCommunicate_81323_Content_20,bxwb,avg通讯器聊天表_AvgCommunicate_A_M.csv,2749,AvgCommunicate,Content,玩家,你不累吗！你有这样勤奋的精神进入知识的海洋，你做什么都会成功的……,"Aren't you tired of all this?! With your go getter attitude, you would surely succeed in anything you set out to do..."
AvgCommunicate_81323_Content_21,bxwc,avg通讯器聊天表_AvgCommunicate_A_M.csv,2750,AvgCommunicate,Content,卡斯托尔,谢谢恩人，能够自由学习感兴趣的知识，这是多么珍贵又快乐的事。,"Thank you, benefactor. I am truly blessed to have the opportunity to learn about things that interest me."
AvgCommunicate_81323_Content_22,bxwd,avg通讯器聊天表_AvgCommunicate_A_M.csv,2751,AvgCommunicate,Content,卡斯托尔,实在困倦的时候，休息一下也就好了，怎么会累呢？,"Tired? If I'm tired, I'll just rest for a bit and be fine."
AvgCommunicate_81323_Content_23,bxwe,avg通讯器聊天表_AvgCommunicate_A_M.csv,2752,AvgCommunicate,Content,卡斯托尔,所以，恩人什么时候能为我介绍一下新的老师呢？我会努力不那么刨根问底的。,"So, when can you introduce me to the new teacher? I'll try not to ask too many questions."
AvgCommunicate_81323_Content_24,bxwf,avg通讯器聊天表_AvgCommunicate_A_M.csv,2753,AvgCommunicate,Content,卡斯托尔,嗯……只问97个问题怎么样？,Is... is 97 questions enough?
AvgCommunicate_81324_Content_1,bxwu,avg通讯器聊天表_AvgCommunicate_A_M.csv,2757,AvgCommunicate,Content,卡斯托尔,恩人，我最近读书又有了新的疑惑。,"Benefactor, I've been reading and have new questions to ask."
AvgCommunicate_81324_Content_2,bxwE,avg通讯器聊天表_AvgCommunicate_A_M.csv,2758,AvgCommunicate,Content,卡斯托尔,之前您说过，作业是用来检验、磨砺自身知识的，只要知识已经掌握，不用拘泥于作业完成与否。,"You said before that homework is used to test and refine one's knowledge. If the knowledge is mastered, you don't need to worry about who actually does it."
AvgCommunicate_81324_Option_3,bxwS,avg通讯器聊天表_AvgCommunicate_A_M.csv,2759,AvgCommunicate,Option,玩家,嗯……我好像是说过这种话。,Um... I may have said something like that before...
AvgCommunicate_81324_Content_3,bxwI,avg通讯器聊天表_AvgCommunicate_A_M.csv,2759,AvgCommunicate,Content,玩家,嗯……我好像是说过这种话。,Um... I may have said something like that before...
AvgCommunicate_81324_Content_4,bxwJ,avg通讯器聊天表_AvgCommunicate_A_M.csv,2760,AvgCommunicate,Content,卡斯托尔,但我最近阅读的书籍又提到，让他人替自己完成作业，貌似是一种不道德的行为。,But the books I've been reading state that having other people do your work for you is unethical.
AvgCommunicate_81324_Content_6,bxwK,avg通讯器聊天表_AvgCommunicate_A_M.csv,2762,AvgCommunicate,Content,卡斯托尔,那么，如何判断这件事究竟是否道德呢？,So how do we determine if this matter is ethical?
AvgCommunicate_81324_Option_7,bxwT,avg通讯器聊天表_AvgCommunicate_A_M.csv,2763,AvgCommunicate,Option,玩家,呃……这个事吧，你要辩证地看。,"Uh... about this matter, you should view it dialectically."
AvgCommunicate_81324_Content_7,bxwL,avg通讯器聊天表_AvgCommunicate_A_M.csv,2763,AvgCommunicate,Content,玩家,呃……这个事吧，你要辩证地看。,"Uh... about this matter, you should view it dialectically."
AvgCommunicate_81324_Option_8,bxwU,avg通讯器聊天表_AvgCommunicate_A_M.csv,2764,AvgCommunicate,Option,玩家,我们不能说绝对的是，也不能说绝对的否。,We cannot say for certain yes or no.
AvgCommunicate_81324_Content_8,bxwM,avg通讯器聊天表_AvgCommunicate_A_M.csv,2764,AvgCommunicate,Content,玩家,我们不能说绝对的是，也不能说绝对的否。,We cannot say for certain yes or no.
AvgCommunicate_81324_Content_9,bxwN,avg通讯器聊天表_AvgCommunicate_A_M.csv,2765,AvgCommunicate,Content,玩家,判断一件事，不能只从结果来看，更要从行动的目的来看。,"When judging something, you can't only consider the result. You must also consider the purpose behind the action."
AvgCommunicate_81324_Content_10,bxwv,avg通讯器聊天表_AvgCommunicate_A_M.csv,2766,AvgCommunicate,Content,卡斯托尔,恩人是说……要看做这件事时的想法？,So you're saying... it depends on what you were thinking while doing it?
AvgCommunicate_81324_Option_11,bxwO,avg通讯器聊天表_AvgCommunicate_A_M.csv,2767,AvgCommunicate,Option,玩家,没错。,That's right.
AvgCommunicate_81324_Content_11,bxww,avg通讯器聊天表_AvgCommunicate_A_M.csv,2767,AvgCommunicate,Content,玩家,没错，你想啊，我让你写那两份作业，究竟是想要剥削你为我免费工作，还是希望你获得学习的机会呢？,"That's right! Think about it. When I asked you to write those two assignments for you, was I exploiting you for free labor, or was I giving you the opportunity to learn something new?"
AvgCommunicate_81324_Option_13,bxwP,avg通讯器聊天表_AvgCommunicate_A_M.csv,2769,AvgCommunicate,Option,玩家,这怎么会不知道呢？,What do you mean you don't know?!
AvgCommunicate_81324_Content_13,bxwy,avg通讯器聊天表_AvgCommunicate_A_M.csv,2769,AvgCommunicate,Content,玩家,这怎么会不知道呢？当然是为了让你能够更好地学习知识！,What do you mean you don't know?! Of course I did it to teach you!
AvgCommunicate_81324_Content_14,bxwz,avg通讯器聊天表_AvgCommunicate_A_M.csv,2770,AvgCommunicate,Content,卡斯托尔,原来是这样，是我误会了，我还以为恩人只是想让我帮您完成作业呢。,So that's how it is. It seems I misunderstood; I thought you only wanted me to help you with your homework.
AvgCommunicate_81324_Content_16,bxwA,avg通讯器聊天表_AvgCommunicate_A_M.csv,2772,AvgCommunicate,Content,玩家,咳咳……好了，你再想一想，我们做一件事时，如果将人作为行动本身的目的，真心为对方考虑，这样可以称作道德。,"Ahaha... Well, let's think about it again. When we perform an action with the goal to help someone, sincerely help someone, that can be considered an ethical action."
AvgCommunicate_81324_Content_17,bxwB,avg通讯器聊天表_AvgCommunicate_A_M.csv,2773,AvgCommunicate,Content,玩家,如果将人当作纯粹的工具，这当然就是不道德的。,"Treating someone purely as a tool, on the other hand, would certainly be unethical."
AvgCommunicate_81324_Content_18,bxwC,avg通讯器聊天表_AvgCommunicate_A_M.csv,2774,AvgCommunicate,Content,卡斯托尔,我好像懂了，就像提灯将我和波吕克斯当作祭祀的工具，而不是真心考虑我们的感受，这样就是不道德的。,"I think I understand now. It's like how the Lantern used me and Pollux as tools for sacrifice, without considering our feelings. What they did was immoral."
AvgCommunicate_81324_Option_19,bxwQ,avg通讯器聊天表_AvgCommunicate_A_M.csv,2775,AvgCommunicate,Option,玩家,没错没错，你的悟性很好！,"That's right, that's right! You understand perfectly!"
AvgCommunicate_81324_Content_19,bxwD,avg通讯器聊天表_AvgCommunicate_A_M.csv,2775,AvgCommunicate,Content,玩家,没错没错，你的悟性很好！,"That's right, that's right! You understand perfectly!"
AvgCommunicate_81324_Content_20,bxwF,avg通讯器聊天表_AvgCommunicate_A_M.csv,2776,AvgCommunicate,Content,卡斯托尔,我明白了，恩人真是一个很有道德的人！那么，请恩人再给我几本作业吧，我会认真做完再来请教的！,"I understand, benefactor, you are truly a moral person! Then, please give me a few more assignments. I'll dilligently complete them and come back to consult you!"
AvgDialog_117500_Content_1,bIqt,avg星辰章4_AvgDialog_C_M.csv,329,AvgDialog,Content,,枷锁,Shackles
Voice_67311_AwakerVoiceContent,bqke,y语音_Voice_A.csv,2080,Voice,AwakerVoiceContent,塔薇,过去、现在、未来，亿万光辉皆系于此！,"Past, present, future. A billion brilliances gather as one!"
Voice_67310_AwakerVoiceContent,bqka,y语音_Voice_A.csv,2081,Voice,AwakerVoiceContent,塔薇,过去、现在、未来，亿万光辉皆系于此！,"Past, present, future. A billion brilliances gather as one!"
Voice_95432_AwakerVoiceContent,bzyQ,y语音_Voice_A.csv,2315,Voice,AwakerVoiceContent,凯蒂古拉,吾乃永不遗忘的爆燃之主！宣告！万物将亡！,"I am the Living Flame—unforgettable, unstoppable! Witness now, THE ANNIHILATION OF ALL!"
Voice_95428_AwakerVoiceContent,bzyH,y语音_Voice_A.csv,2316,Voice,AwakerVoiceContent,凯蒂古拉,吾乃永不遗忘的爆燃之主！宣告！万物将亡！,"I am the Living Flame—unforgettable, unstoppable! Witness now, THE ANNIHILATION OF ALL!"
Voice_100369_AwakerVoiceContent,bCyD,y语音_Voice_A.csv,2404,Voice,AwakerVoiceContent,皮克曼,艺术的本质，即是疯狂……！,The true essence of art lies in madness...!
Voice_100366_AwakerVoiceContent,bCyx,y语音_Voice_A.csv,2405,Voice,AwakerVoiceContent,皮克曼,艺术的本质，即是疯狂……！,The true essence of art lies in madness...!
