Key,ShortKey,Source,Row,Module,Field,Character,CN,EN,RU,ES,JP,KR,FR,DE,PT,TH,IN,VI
Stage_8166_Name,aVvm,g关卡_Stage_A.csv,916,Stage,Name,,混沌之域·间隙Ⅷ,Chaos Domain: Fissure VIII,,,,,,Chaos-Domäne: Riss VIII,,,,
Stage_8166_Desc,aVvl,g关卡_Stage_A.csv,916,Stage,Desc,,来历不明的造像在黑暗中游荡、战栗。\n它们踏着古老的节拍，循着来自远方的笛声起舞。,"Mysterious statues wander and tremble in the darkness.\nThey dance to ancient rhythms, guided by distant flute melodies.",,,,,,"Geheimnisvolle Statuen wandern und schaudern in der Dunkelheit.\nSie tanzen zu uralten Rhythmen, geleitet von fernen Flötenmelodien.",,,,
,,,,,,,,,,,,,,,,,,
LanguageConfig_MainInterface_Btn_TrinketCopy_CN,aGQd,d多语言_LanguageConfig_C.csv,313,LanguageConfig,CN,,禁忌纂录,Verboten Covenant,,,,,,Verbotenes Bündnis,,,,
LanguageConfig_TrinketCopyRules_CN,aHmA,d多语言_LanguageConfig_C.csv,2869,LanguageConfig,CN,,1、禁忌纂录内通关关卡后可以获得密契！\n2、不同推荐等级的关卡可以获得不同数量的密契。\n·推荐等级 35 级的关卡可以获得 1 个密契。\n·推荐等级 45 级的关卡可以获得 2 个密契。\n·推荐等级 55 级的关卡可以获得 3 个密契。\n3、每通关一章调查时间就解锁一个密契关卡。,"1. You can obtain a Covenant after clearing levels in Verboten Covenant! \n2. Levels with different Recommended Levels grant different quantities of Covenants. \nLevels recommended for Level 35 grant 1 Covenant. \nLevels recommended for Level 45 grant 2 Covenants. \nLevels recommended for Level 55 grant 3 Covenants. \n3. Each time you clear a chapter, an additional Covenant level is unlocked.",,,,,,"1. Du kannst ein Bündnis erhalten, nachdem du Level in Verbotenes Bündnis abgeschlossen hast! \n2. Level mit unterschiedlichen empfohlenen Forschungsleveln gewähren unterschiedliche Mengen an Bündnissen.\nLevel, die für Forschungslevel 35 empfohlen werden, gewähren 1 Bündnis.\nLevel, die für Forschungslevel 45 empfohlen werden, gewähren 2 Bündnisse.\nLevel, die für Forschungslevel 55 empfohlen werden, gewähren 3 Bündnisse.\n3. Jedes Mal, wenn du ein Kapitel abschließt, wird ein zusätzliches Bündnis-Level freigeschaltet.",,,,
FeatureUnlock_16985_FeatureName,aCnt,g功能解锁_FeatureUnlock_A.csv,62,FeatureUnlock,FeatureName,,禁忌纂录,Taboo Records,,,,,,Tabu-Aufzeichnungen,,,,
FeatureUnlock_16985_UnlockDesc,aCnv,g功能解锁_FeatureUnlock_A.csv,62,FeatureUnlock,UnlockDesc,,<FeatureUnlockTitle:禁忌纂录已开启>\n\n<FeatureUnlockDesc:在黑暗时代，这些符号被禁止抄写、转录。\n追溯禁忌的过往，获取更多密契套装。>,<FeatureUnlockTitle:Verboten Covenant Unlocked>\n\n<FeatureUnlockDesc:These symbols were forbidden in the Dark Age.\nTrace their past to obtain more Covenant sets.>,,,,,,"<FeatureUnlockTitle:Verbotenes Bündnis freigeschaltet>\n\n<FeatureUnlockDesc:Diese Symbole waren im dunklen Zeitalter verboten.\nVerfolge ihre Vergangenheit, um weitere Bündnis-Sets zu erhalten.>",,,,
FeatureUnlock_16985_LockTip,aCnu,g功能解锁_FeatureUnlock_A.csv,62,FeatureUnlock,LockTip,,调查等级 35 级 解锁,Investigation Level 35 Unlocked,,,,,,Forschungslevel 35 freigeschaltet,,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_16994_FeatureName,aCnU,g功能解锁_FeatureUnlock_A.csv,63,FeatureUnlock,FeatureName,,怪雾之都,City of Big Smoke,,,,,,Stadt des großen Nebels,,,,
FeatureUnlock_16994_LockTip,aCnV,g功能解锁_FeatureUnlock_A.csv,63,FeatureUnlock,LockTip,,完成 「调查行动」第1章·普通 后解锁,"Unlocks after completing ""Investigation"" Chapter 1: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" Kapitel 1: Normal freigeschaltet",,,,
StageGroup_15873_Name,aQXS,g关卡组_StageGroup_A.csv,61,StageGroup,Name,,怪雾之都,City of Big Smoke,,,,,,Stadt des großen Nebels,,,,
StageGroup_15873_Desc,aQXR,g关卡组_StageGroup_A.csv,61,StageGroup,Desc,,伦蒂尼恩以灿烂的工业文明，以及笼罩市区的铅灰色浓雾闻名。\n雾气无处不在，对路人来说是更像是一种偶然、无意义的不便。,"Londinium is known for its brilliant industrial civilization and the lead-gray fog that envelops the city.\nThe fog is omnipresent, more like an incidental and meaningless inconvenience to passersby.",,,,,,"Londinium ist bekannt für seine brillante industrielle Zivilisation und den bleigrauen Nebel, der die Stadt umhüllt. \nDer Nebel ist allgegenwärtig und eher eine nebensächliche und bedeutungslose Unannehmlichkeit für Passanten.",,,,
StageGroup_15873_TypeText,aQXU,g关卡组_StageGroup_A.csv,61,StageGroup,TypeText,,怪雾之都,City of Big Smoke,,,,,,Stadt des großen Nebels,,,,
StageGroup_15873_StageGroupRewardDescription,aQXT,g关卡组_StageGroup_A.csv,61,StageGroup,StageGroupRewardDescription,,<Black:密契>,<Black:Covenant>,,,,,,<Black:Bündnis>,,,,
Stage_7864_Name,aVdH,g关卡_Stage_A.csv,560,Stage,Name,,怪雾之都Ⅰ,City of Big Smoke I,,,,,,Stadt des großen Nebels I,,,,
Stage_7864_Desc,aVdG,g关卡_Stage_A.csv,560,Stage,Desc,,伦蒂尼恩以灿烂的工业文明，以及笼罩市区的铅灰色浓雾闻名。\n雾气无处不在，对路人来说是更像是一种偶然、无意义的不便。,"Londinium is known for its brilliant industrial civilization and the lead-gray fog that envelops the city.\nThe fog is omnipresent, more like an incidental and meaningless inconvenience to passersby.",,,,,,"Londinium ist bekannt für seine brillante industrielle Zivilisation und den bleigrauen Nebel, der die Stadt umhüllt. \nDer Nebel ist allgegenwärtig und eher eine nebensächliche und bedeutungslose Unannehmlichkeit für Passanten.",,,,
Stage_7649_Name,aUBk,g关卡_Stage_A.csv,561,Stage,Name,,怪雾之都Ⅱ,City of Big Smoke II,,,,,,Stadt des großen Nebels II,,,,
Stage_7649_Desc,aUBj,g关卡_Stage_A.csv,561,Stage,Desc,,伦蒂尼恩以灿烂的工业文明，以及笼罩市区的铅灰色浓雾闻名。\n雾气无处不在，对路人来说是更像是一种偶然、无意义的不便。,"Londinium is known for its brilliant industrial civilization and the lead-gray fog that envelops the city.\nThe fog is omnipresent, more like an incidental and meaningless inconvenience to passersby.",,,,,,"Londinium ist bekannt für seine brillante industrielle Zivilisation und den bleigrauen Nebel, der die Stadt umhüllt. \nDer Nebel ist allgegenwärtig und eher eine nebensächliche und bedeutungslose Unannehmlichkeit für Passanten.",,,,
Stage_7985_Name,aVkY,g关卡_Stage_A.csv,562,Stage,Name,,怪雾之都Ⅲ,City of Big Smoke III,,,,,,Stadt des großen Nebels III,,,,
Stage_7985_Desc,aVkX,g关卡_Stage_A.csv,562,Stage,Desc,,伦蒂尼恩以灿烂的工业文明，以及笼罩市区的铅灰色浓雾闻名。\n雾气无处不在，对路人来说是更像是一种偶然、无意义的不便。,"Londinium is known for its brilliant industrial civilization and the lead-gray fog that envelops the city.\nThe fog is omnipresent, more like an incidental and meaningless inconvenience to passersby.",,,,,,"Londinium ist bekannt für seine brillante industrielle Zivilisation und den bleigrauen Nebel, der die Stadt umhüllt. \nDer Nebel ist allgegenwärtig und eher eine nebensächliche und bedeutungslose Unannehmlichkeit für Passanten.",,,,
Stage_8161_Name,aVuX,g关卡_Stage_A.csv,563,Stage,Name,,怪雾之都Ⅳ,City of Big Smoke IV,,,,,,Stadt des großen Nebels IV,,,,
Stage_8161_Desc,aVuW,g关卡_Stage_A.csv,563,Stage,Desc,,伦蒂尼恩以灿烂的工业文明，以及笼罩市区的铅灰色浓雾闻名。\n雾气无处不在，对路人来说是更像是一种偶然、无意义的不便。,"Londinium is known for its brilliant industrial civilization and the lead-gray fog that envelops the city.\nThe fog is omnipresent, more like an incidental and meaningless inconvenience to passersby.",,,,,,"Londinium ist bekannt für seine brillante industrielle Zivilisation und den bleigrauen Nebel, der die Stadt umhüllt. \nDer Nebel ist allgegenwärtig und eher eine nebensächliche und bedeutungslose Unannehmlichkeit für Passanten.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_16978_FeatureName,aCmY,g功能解锁_FeatureUnlock_A.csv,64,FeatureUnlock,FeatureName,,狂躁蜡馆,Frenzied Wax Museum,,,,,,Wildes Wachsfigurenkabinett,,,,
FeatureUnlock_16978_LockTip,aCmZ,g功能解锁_FeatureUnlock_A.csv,64,FeatureUnlock,LockTip,,完成 「调查行动」第2章·普通 后解锁,"Unlocks after completing ""Investigation"" Chapter 2: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" Kapitel 2: Normal freigeschaltet",,,,
StageGroup_15958_Name,aReu,g关卡组_StageGroup_A.csv,62,StageGroup,Name,,狂躁蜡馆,Frenzied Wax Museum,,,,,,Wildes Wachsfigurenkabinett,,,,
StageGroup_15958_Desc,aRet,g关卡组_StageGroup_A.csv,62,StageGroup,Desc,,罗杰斯蜡像馆坐落在南华克街的最深处，靠近泰姆河的支流。\n它毫不起眼，却有众多先锋艺术爱好者慕名而来。,"Rogers Wax Museum is located deep on Southwark Street, near a tributary of the Thames.\nIt is unassuming, yet attracts many avant-garde art enthusiasts.",,,,,,"Rogers Wachsfigurenkabinett befindet sich tief in der Southwark Street, in der Nähe eines Nebenflusses der Themse.\nEs ist unscheinbar, zieht jedoch viele Liebhaber avantgardistischer Kunst an.",,,,
StageGroup_15958_TypeText,aRew,g关卡组_StageGroup_A.csv,62,StageGroup,TypeText,,狂躁蜡馆,Frenzied Wax Museum,,,,,,Wildes Wachsfigurenkabinett,,,,
StageGroup_15958_StageGroupRewardDescription,aRev,g关卡组_StageGroup_A.csv,62,StageGroup,StageGroupRewardDescription,,<Black:密契>,<Black:Covenant>,,,,,,<Black:Bündnis>,,,,
Stage_7826_Name,aVaN,g关卡_Stage_A.csv,564,Stage,Name,,狂躁蜡馆Ⅰ,Frenzied Wax Museum I,,,,,,Wildes Wachsfigurenkabinett I,,,,
Stage_7826_Desc,aVaM,g关卡_Stage_A.csv,564,Stage,Desc,,罗杰斯蜡像馆坐落在南华克街的最深处，靠近泰姆河的支流。\n它毫不起眼，却有众多先锋艺术爱好者慕名而来。,"Rogers Wax Museum is located deep on Southwark Street, near a tributary of the Thames.\nIt is unassuming, yet attracts many avant-garde art enthusiasts.",,,,,,"Rogers Wachsfigurenkabinett befindet sich tief in der Southwark Street, in der Nähe eines Nebenflusses der Themse.\nEs ist unscheinbar, zieht jedoch viele Liebhaber avantgardistischer Kunst an.",,,,
Stage_8047_Name,aVoC,g关卡_Stage_A.csv,565,Stage,Name,,狂躁蜡馆Ⅱ,Frenzied Wax Museum II,,,,,,Wildes Wachsfigurenkabinett II,,,,
Stage_8047_Desc,aVoB,g关卡_Stage_A.csv,565,Stage,Desc,,罗杰斯蜡像馆坐落在南华克街的最深处，靠近泰姆河的支流。\n它毫不起眼，却有众多先锋艺术爱好者慕名而来。,"Rogers Wax Museum is located deep on Southwark Street, near a tributary of the Thames.\nIt is unassuming, yet attracts many avant-garde art enthusiasts.",,,,,,"Rogers Wachsfigurenkabinett befindet sich tief in der Southwark Street, in der Nähe eines Nebenflusses der Themse.\nEs ist unscheinbar, zieht jedoch viele Liebhaber avantgardistischer Kunst an.",,,,
Stage_8104_Name,aVrL,g关卡_Stage_A.csv,566,Stage,Name,,狂躁蜡馆Ⅲ,Frenzied Wax Museum III,,,,,,Wildes Wachsfigurenkabinett III,,,,
Stage_8104_Desc,aVrK,g关卡_Stage_A.csv,566,Stage,Desc,,罗杰斯蜡像馆坐落在南华克街的最深处，靠近泰姆河的支流。\n它毫不起眼，却有众多先锋艺术爱好者慕名而来。,"Rogers Wax Museum is located deep on Southwark Street, near a tributary of the Thames.\nIt is unassuming, yet attracts many avant-garde art enthusiasts.",,,,,,"Rogers Wachsfigurenkabinett befindet sich tief in der Southwark Street, in der Nähe eines Nebenflusses der Themse.\nEs ist unscheinbar, zieht jedoch viele Liebhaber avantgardistischer Kunst an.",,,,
Stage_7923_Name,aVho,g关卡_Stage_A.csv,567,Stage,Name,,狂躁蜡馆Ⅳ,Frenzied Wax Museum IV,,,,,,Wildes Wachsfigurenkabinett IV,,,,
Stage_7923_Desc,aVhn,g关卡_Stage_A.csv,567,Stage,Desc,,罗杰斯蜡像馆坐落在南华克街的最深处，靠近泰姆河的支流。\n它毫不起眼，却有众多先锋艺术爱好者慕名而来。,"Rogers Wax Museum is located deep on Southwark Street, near a tributary of the Thames.\nIt is unassuming, yet attracts many avant-garde art enthusiasts.",,,,,,"Rogers Wachsfigurenkabinett befindet sich tief in der Southwark Street, in der Nähe eines Nebenflusses der Themse.\nEs ist unscheinbar, zieht jedoch viele Liebhaber avantgardistischer Kunst an.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_16960_FeatureName,aClW,g功能解锁_FeatureUnlock_A.csv,65,FeatureUnlock,FeatureName,,错乱异镇,Town of Madness,,,,,,Stadt des Wahnsinns,,,,
FeatureUnlock_16960_LockTip,aClX,g功能解锁_FeatureUnlock_A.csv,65,FeatureUnlock,LockTip,,完成 「调查行动」第3章·普通 后解锁,"Unlocks after completing ""Investigation"" Chapter 3: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" Kapitel 3: Normal freigeschaltet",,,,
StageGroup_15942_Name,aRdi,g关卡组_StageGroup_A.csv,63,StageGroup,Name,,错乱异镇,Town of Madness,,,,,,Stadt des Wahnsinns,,,,
StageGroup_15942_Desc,aRdh,g关卡组_StageGroup_A.csv,63,StageGroup,Desc,,拉伊小镇位于伦蒂尼恩东北部，隐没在绵延的山脉中。\n沉默的乡民、无处不在的视线……当心，这里的一切都不太寻常。,"Rai Town lies to the northeast of Londinium, hidden among the endless mountains.\nSilent villagers, ever-watchful eyes... beware, nothing here is ordinary.",,,,,,"Die Stadt Rye liegt nordöstlich von Londinium, versteckt zwischen endlosen Bergen.\nStille Dorfbewohner, stets wachsame Augen... Vorsicht, hier ist nichts gewöhnlich.",,,,
StageGroup_15942_TypeText,aRdk,g关卡组_StageGroup_A.csv,63,StageGroup,TypeText,,错乱异镇,Town of Madness,,,,,,Stadt des Wahnsinns,,,,
StageGroup_15942_StageGroupRewardDescription,aRdj,g关卡组_StageGroup_A.csv,63,StageGroup,StageGroupRewardDescription,,<Black:密契>,<Black:Covenant>,,,,,,<Black:Bündnis>,,,,
Stage_7747_Name,aUVo,g关卡_Stage_A.csv,568,Stage,Name,,错乱异镇Ⅰ,Town of Madness I,,,,,,Stadt des Wahnsinns I,,,,
Stage_7747_Desc,aUVn,g关卡_Stage_A.csv,568,Stage,Desc,,拉伊小镇位于伦蒂尼恩东北部，隐没在绵延的山脉中。\n沉默的乡民、无处不在的视线……当心，这里的一切都不太寻常。,"Rai Town lies to the northeast of Londinium, hidden among the endless mountains.\nSilent villagers, ever-watchful eyes... beware, nothing here is ordinary.",,,,,,"Die Stadt Rye liegt nordöstlich von Londinium, versteckt zwischen endlosen Bergen.\nStille Dorfbewohner, stets wachsame Augen... Vorsicht, hier ist nichts gewöhnlich.",,,,
Stage_7936_Name,aVib,g关卡_Stage_A.csv,569,Stage,Name,,错乱异镇Ⅱ,Town of Madness II,,,,,,Stadt des Wahnsinns II,,,,
Stage_7936_Desc,aVia,g关卡_Stage_A.csv,569,Stage,Desc,,拉伊小镇位于伦蒂尼恩东北部，隐没在绵延的山脉中。\n沉默的乡民、无处不在的视线……当心，这里的一切都不太寻常。,"Rai Town lies to the northeast of Londinium, hidden among the endless mountains.\nSilent villagers, ever-watchful eyes... beware, nothing here is ordinary.",,,,,,"Die Stadt Rye liegt nordöstlich von Londinium, versteckt zwischen endlosen Bergen.\nStille Dorfbewohner, stets wachsame Augen... Vorsicht, hier ist nichts gewöhnlich.",,,,
Stage_7806_Name,aUZF,g关卡_Stage_A.csv,570,Stage,Name,,错乱异镇Ⅲ,Town of Madness III,,,,,,Stadt des Wahnsinns III,,,,
Stage_7806_Desc,aUZE,g关卡_Stage_A.csv,570,Stage,Desc,,拉伊小镇位于伦蒂尼恩东北部，隐没在绵延的山脉中。\n沉默的乡民、无处不在的视线……当心，这里的一切都不太寻常。,"Rai Town lies to the northeast of Londinium, hidden among the endless mountains.\nSilent villagers, ever-watchful eyes... beware, nothing here is ordinary.",,,,,,"Die Stadt Rye liegt nordöstlich von Londinium, versteckt zwischen endlosen Bergen.\nStille Dorfbewohner, stets wachsame Augen... Vorsicht, hier ist nichts gewöhnlich.",,,,
Stage_7802_Name,aUZt,g关卡_Stage_A.csv,571,Stage,Name,,错乱异镇Ⅳ,Town of Madness IV,,,,,,Stadt des Wahnsinns IV,,,,
Stage_7802_Desc,aUZs,g关卡_Stage_A.csv,571,Stage,Desc,,拉伊小镇位于伦蒂尼恩东北部，隐没在绵延的山脉中。\n沉默的乡民、无处不在的视线……当心，这里的一切都不太寻常。,"Rai Town lies to the northeast of Londinium, hidden among the endless mountains.\nSilent villagers, ever-watchful eyes... beware, nothing here is ordinary.",,,,,,"Die Stadt Rye liegt nordöstlich von Londinium, versteckt zwischen endlosen Bergen.\nStille Dorfbewohner, stets wachsame Augen... Vorsicht, hier ist nichts gewöhnlich.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_16969_FeatureName,aCmx,g功能解锁_FeatureUnlock_A.csv,66,FeatureUnlock,FeatureName,,失序山脉,Distorted Mountains,,,,,,Verzerrte Berge,,,,
FeatureUnlock_16969_LockTip,aCmy,g功能解锁_FeatureUnlock_A.csv,66,FeatureUnlock,LockTip,,完成 「调查行动」第4章·普通 后解锁,"Unlocks after completing ""Investigation"" Chapter 4: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" Kapitel 4: Normal freigeschaltet",,,,
StageGroup_15924_Name,aRbO,g关卡组_StageGroup_A.csv,64,StageGroup,Name,,失序山脉,Distorted Mountains,,,,,,Verzerrte Berge,,,,
StageGroup_15924_Desc,aRbN,g关卡组_StageGroup_A.csv,64,StageGroup,Desc,,艾尔沃斯位于卡达斯的极点，终年被不融的冰雪覆盖，\n厚实而坚硬的冰壳下，隐约潜藏着生命的搏动。,"Elworth is located at the pole of Kadath, covered in perennial ice and snow.\nBeneath the thick and hard ice shell, the faint pulsation of life can be faintly detected.",,,,,,"Elworth liegt am Pol von Kadath, bedeckt von ewigem Eis und Schnee.\nUnter der dicken und harten Eiskruste ist ein schwaches Pulsieren von Leben zu erkennen.",,,,
StageGroup_15924_TypeText,aRbQ,g关卡组_StageGroup_A.csv,64,StageGroup,TypeText,,失序山脉,Distorted Mountains,,,,,,Verzerrte Berge,,,,
StageGroup_15924_StageGroupRewardDescription,aRbP,g关卡组_StageGroup_A.csv,64,StageGroup,StageGroupRewardDescription,,<Black:密契>,<Black:Covenant>,,,,,,<Black:Bündnis>,,,,
Stage_8165_Name,aVvj,g关卡_Stage_A.csv,572,Stage,Name,,失序山脉Ⅰ,Distorted Mountains I,,,,,,Verzerrte Berge I,,,,
Stage_8165_Desc,aVvi,g关卡_Stage_A.csv,572,Stage,Desc,,艾尔沃斯位于卡达斯的极点，终年被不融的冰雪覆盖，\n厚实而坚硬的冰壳下，隐约潜藏着生命的搏动。,"Elworth is located at the pole of Kadath, covered in perennial ice and snow.\nBeneath the thick and hard ice shell, the faint pulsation of life can be faintly detected.",,,,,,"Elworth liegt am Pol von Kadath, bedeckt von ewigem Eis und Schnee.\nUnter der dicken und harten Eiskruste ist ein schwaches Pulsieren von Leben zu erkennen.",,,,
Stage_7785_Name,aUXy,g关卡_Stage_A.csv,573,Stage,Name,,失序山脉Ⅱ,Distorted Mountains II,,,,,,Verzerrte Berge II,,,,
Stage_7785_Desc,aUXx,g关卡_Stage_A.csv,573,Stage,Desc,,艾尔沃斯位于卡达斯的极点，终年被不融的冰雪覆盖，\n厚实而坚硬的冰壳下，隐约潜藏着生命的搏动。,"Elworth is located at the pole of Kadath, covered in perennial ice and snow.\nBeneath the thick and hard ice shell, the faint pulsation of life can be faintly detected.",,,,,,"Elworth liegt am Pol von Kadath, bedeckt von ewigem Eis und Schnee.\nUnter der dicken und harten Eiskruste ist ein schwaches Pulsieren von Leben zu erkennen.",,,,
Stage_7919_Name,aVhc,g关卡_Stage_A.csv,574,Stage,Name,,失序山脉Ⅲ,Distorted Mountains III,,,,,,Verzerrte Berge III,,,,
Stage_7919_Desc,aVhb,g关卡_Stage_A.csv,574,Stage,Desc,,艾尔沃斯位于卡达斯的极点，终年被不融的冰雪覆盖，\n厚实而坚硬的冰壳下，隐约潜藏着生命的搏动。,"Elworth is located at the pole of Kadath, covered in perennial ice and snow.\nBeneath the thick and hard ice shell, the faint pulsation of life can be faintly detected.",,,,,,"Elworth liegt am Pol von Kadath, bedeckt von ewigem Eis und Schnee.\nUnter der dicken und harten Eiskruste ist ein schwaches Pulsieren von Leben zu erkennen.",,,,
Stage_7801_Name,aUZq,g关卡_Stage_A.csv,575,Stage,Name,,失序山脉Ⅳ,Distorted Mountains IV,,,,,,Verzerrte Berge IV,,,,
Stage_7801_Desc,aUZp,g关卡_Stage_A.csv,575,Stage,Desc,,艾尔沃斯位于卡达斯的极点，终年被不融的冰雪覆盖，\n厚实而坚硬的冰壳下，隐约潜藏着生命的搏动。,"Elworth is located at the pole of Kadath, covered in perennial ice and snow.\nBeneath the thick and hard ice shell, the faint pulsation of life can be faintly detected.",,,,,,"Elworth liegt am Pol von Kadath, bedeckt von ewigem Eis und Schnee.\nUnter der dicken und harten Eiskruste ist ein schwaches Pulsieren von Leben zu erkennen.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17071_FeatureName,aCsr,g功能解锁_FeatureUnlock_A.csv,67,FeatureUnlock,FeatureName,,暗海之舟,Ship of the Dark Sea,,,,,,Schiff des dunklen Meeres,,,,
FeatureUnlock_17071_LockTip,aCss,g功能解锁_FeatureUnlock_A.csv,67,FeatureUnlock,LockTip,,完成 「调查行动」第5章·普通 后解锁,"Unlocks after completing ""Investigation"" Chapter 5: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" Kapitel 5: Normal freigeschaltet",,,,
StageGroup_15908_Name,aRaC,g关卡组_StageGroup_A.csv,65,StageGroup,Name,,暗海之舟,Ship of the Dark Sea,,,,,,Schiff des dunklen Meeres,,,,
StageGroup_15908_Desc,aRaB,g关卡组_StageGroup_A.csv,65,StageGroup,Desc,,索纳尼尔号曾以伦蒂尼恩为母港，淹没在络绎来往的船只中。\n在风暴中失去音讯后，它彻底从俗世视野中消失，只留下只言片语的传说。,"The Sona-Nyl was once homeported in Londinium, submerged amidst the busy flow of ships.\nAfter losing contact during a storm, it completely vanished from the mundane world, leaving behind only fragments of legend.",,,,,,"Die Sona-Nyl hatte einst ihren Heimathafen in Londinium und war inmitten des dichten Schiffsverkehrs versunken.\nNachdem sie während eines Sturms den Kontakt verloren hatte, verschwand sie vollständig aus der Welt der Sterblichen und hinterließ nur Fragmente einer Legende.",,,,
StageGroup_15908_TypeText,aRaE,g关卡组_StageGroup_A.csv,65,StageGroup,TypeText,,暗海之舟,Ship of the Dark Sea,,,,,,Schiff des dunklen Meeres,,,,
StageGroup_15908_StageGroupRewardDescription,aRaD,g关卡组_StageGroup_A.csv,65,StageGroup,StageGroupRewardDescription,,<Black:密契>,<Black:Covenant>,,,,,,<Black:Bündnis>,,,,
Stage_21376_Name,aRXH,g关卡_Stage_A.csv,576,Stage,Name,,暗海之舟Ⅰ,Ship of the Dark Sea I,,,,,,Schiff des dunklen Meeres I,,,,
Stage_21376_Desc,aRXG,g关卡_Stage_A.csv,576,Stage,Desc,,索纳尼尔号曾以伦蒂尼恩为母港，淹没在络绎来往的船只中。\n在风暴中失去音讯后，它彻底从俗世视野中消失，只留下只言片语的传说。,"The Sona-Nyl was once homeported in Londinium, submerged amidst the busy flow of ships.\nAfter losing contact during a storm, it completely vanished from the mundane world, leaving behind only fragments of legend.",,,,,,"Die Sona-Nyl hatte einst ihren Heimathafen in Londinium und war inmitten des dichten Schiffsverkehrs versunken.\nNachdem sie während eines Sturms den Kontakt verloren hatte, verschwand sie vollständig aus der Welt der Sterblichen und hinterließ nur Fragmente einer Legende.",,,,
Stage_21375_Name,aRXE,g关卡_Stage_A.csv,577,Stage,Name,,暗海之舟Ⅱ,Ship of the Dark Sea II,,,,,,Schiff des dunklen Meeres II,,,,
Stage_21375_Desc,aRXD,g关卡_Stage_A.csv,577,Stage,Desc,,索纳尼尔号曾以伦蒂尼恩为母港，淹没在络绎来往的船只中。\n在风暴中失去音讯后，它彻底从俗世视野中消失，只留下只言片语的传说。,"The Sona-Nyl was once homeported in Londinium, submerged amidst the busy flow of ships.\nAfter losing contact during a storm, it completely vanished from the mundane world, leaving behind only fragments of legend.",,,,,,"Die Sona-Nyl hatte einst ihren Heimathafen in Londinium und war inmitten des dichten Schiffsverkehrs versunken.\nNachdem sie während eines Sturms den Kontakt verloren hatte, verschwand sie vollständig aus der Welt der Sterblichen und hinterließ nur Fragmente einer Legende.",,,,
Stage_21374_Name,aRXB,g关卡_Stage_A.csv,578,Stage,Name,,暗海之舟Ⅲ,Ship of the Dark Sea III,,,,,,Schiff des dunklen Meeres III,,,,
Stage_21374_Desc,aRXA,g关卡_Stage_A.csv,578,Stage,Desc,,索纳尼尔号曾以伦蒂尼恩为母港，淹没在络绎来往的船只中。\n在风暴中失去音讯后，它彻底从俗世视野中消失，只留下只言片语的传说。,"The Sona-Nyl was once homeported in Londinium, submerged amidst the busy flow of ships.\nAfter losing contact during a storm, it completely vanished from the mundane world, leaving behind only fragments of legend.",,,,,,"Die Sona-Nyl hatte einst ihren Heimathafen in Londinium und war inmitten des dichten Schiffsverkehrs versunken.\nNachdem sie während eines Sturms den Kontakt verloren hatte, verschwand sie vollständig aus der Welt der Sterblichen und hinterließ nur Fragmente einer Legende.",,,,
Stage_21373_Name,aRXy,g关卡_Stage_A.csv,579,Stage,Name,,暗海之舟Ⅳ,Ship of the Dark Sea IV,,,,,,Schiff des dunklen Meeres IV,,,,
Stage_21373_Desc,aRXx,g关卡_Stage_A.csv,579,Stage,Desc,,索纳尼尔号曾以伦蒂尼恩为母港，淹没在络绎来往的船只中。\n在风暴中失去音讯后，它彻底从俗世视野中消失，只留下只言片语的传说。,"The Sona-Nyl was once homeported in Londinium, submerged amidst the busy flow of ships.\nAfter losing contact during a storm, it completely vanished from the mundane world, leaving behind only fragments of legend.",,,,,,"Die Sona-Nyl hatte einst ihren Heimathafen in Londinium und war inmitten des dichten Schiffsverkehrs versunken.\nNachdem sie während eines Sturms den Kontakt verloren hatte, verschwand sie vollständig aus der Welt der Sterblichen und hinterließ nur Fragmente einer Legende.",,,,
,,,,,,,,,,,,,,,,,,
FeatureUnlock_17033_FeatureName,aCqh,g功能解锁_FeatureUnlock_A.csv,68,FeatureUnlock,FeatureName,,风暴外海,Outer Sea of Storms,,,,,,Äußeres Meer der Stürme,,,,
FeatureUnlock_17033_LockTip,aCqi,g功能解锁_FeatureUnlock_A.csv,68,FeatureUnlock,LockTip,,完成 「调查行动」第6章·普通 后解锁,"Unlocks after completing ""Investigation"" Chapter 6: Normal",,,,,,"Wird nach Abschluss von ""Forschung"" Kapitel 6: Normal freigeschaltet",,,,
StageGroup_15932_Name,aRcu,g关卡组_StageGroup_A.csv,66,StageGroup,Name,,风暴外海,The Outer Sea,,,,,,Äußeres Meer der Stürme,,,,
