Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
AwakerTalent_74120_TalentDesc_6,auwn,h唤醒体天赋_AwakerTalent_A_M.csv,847,AwakerTalent,TalentDesc,萝坦,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·萝坦的指令卡造成的基础伤害提高 [Arg3]%。萝坦每造成 1 次伤害，本回合萝坦造成的主动伤害提高 2%，至多提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe Base DMG of Lotan's Command cards increase by [Arg3]%. Whenever Lotan deals DMG, her Active DMG increases by 2% until end of turn (up to [Arg4]%)."
AwakerTalent_74120_TalentDesc_7,auwo,h唤醒体天赋_AwakerTalent_A_M.csv,848,AwakerTalent,TalentDesc,萝坦,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·萝坦的指令卡造成的基础伤害提高 [Arg3]%。萝坦每造成 1 次伤害，本回合萝坦造成的主动伤害提高 2%，至多提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe Base DMG of Lotan's Command cards increase by [Arg3]%. Whenever Lotan deals DMG, her Active DMG increases by 2% until end of turn (up to [Arg4]%)."
AwakerTalent_74120_TalentDesc_8,auwp,h唤醒体天赋_AwakerTalent_A_M.csv,849,AwakerTalent,TalentDesc,萝坦,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·萝坦的指令卡造成的基础伤害提高 [Arg3]%。萝坦每造成 1 次伤害，本回合萝坦造成的主动伤害提高 2%，至多提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe Base DMG of Lotan's Command cards increase by [Arg3]%. Whenever Lotan deals DMG, her Active DMG increases by 2% until end of turn (up to [Arg4]%)."
AwakerTalent_74120_TalentDesc_9,auwq,h唤醒体天赋_AwakerTalent_A_M.csv,850,AwakerTalent,TalentDesc,萝坦,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·萝坦的指令卡造成的基础伤害提高 [Arg3]%。萝坦每造成 1 次伤害，本回合萝坦造成的主动伤害提高 2%，至多提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe Base DMG of Lotan's Command cards increase by [Arg3]%. Whenever Lotan deals DMG, her Active DMG increases by 2% until end of turn (up to [Arg4]%)."
AwakerTalent_74120_TalentDesc_10,auwi,h唤醒体天赋_AwakerTalent_A_M.csv,851,AwakerTalent,TalentDesc,萝坦,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·萝坦的指令卡造成的基础伤害提高 [Arg3]%。萝坦每造成 1 次伤害，本回合萝坦造成的主动伤害提高 2%，至多提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe Base DMG of Lotan's Command cards increase by [Arg3]%. Whenever Lotan deals DMG, her Active DMG increases by 2% until end of turn (up to [Arg4]%)."
AwakerTalent_74124_TalentDesc_1,auxJ,h唤醒体天赋_AwakerTalent_A_M.csv,852,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_2,auxL,h唤醒体天赋_AwakerTalent_A_M.csv,853,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_3,auxM,h唤醒体天赋_AwakerTalent_A_M.csv,854,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_4,auxN,h唤醒体天赋_AwakerTalent_A_M.csv,855,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_5,auxO,h唤醒体天赋_AwakerTalent_A_M.csv,856,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_6,auxP,h唤醒体天赋_AwakerTalent_A_M.csv,857,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_7,auxQ,h唤醒体天赋_AwakerTalent_A_M.csv,858,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_8,auxR,h唤醒体天赋_AwakerTalent_A_M.csv,859,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_9,auxS,h唤醒体天赋_AwakerTalent_A_M.csv,860,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
AwakerTalent_74124_TalentDesc_10,auxK,h唤醒体天赋_AwakerTalent_A_M.csv,861,AwakerTalent,TalentDesc,朵尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·朵尔造成的狂气、狂气爆发造成的治疗效果提高 [Arg3]％，队伍中每有 1 名其它「混沌」界域唤醒体该效果额外提高 [Arg4]％。,"This talent is only effective in the ""Astral Reign"" stages.\nThis Awakener's CON, ATK, and DEF increase by [Arg1]%. Gain [Arg2] Keyflare when you play their Rouse card.\nThe HP recovered and Aliemus generated by Doll's Exalt ""Rationality, Truth, and Reality"" increase by [Arg3]%, and by another [Arg4]% for each other Chaos Realm Awakener in the team."
Skill_4337_Desc,bqXZ,j技能表_Skill_A.csv,1021,Skill,Desc,拉蒙娜,造成 <Damage:[Damage:Arg1]> 点伤害。拉蒙娜获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG. Increase Ramona's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4337_BattleDesc,aMTR,j技能表_Skill_A.csv,1021,Skill,BattleDesc,拉蒙娜,造成 <Damage:[Damage:Arg1]> 点伤害。获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG. Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4847_Desc,bqYo,j技能表_Skill_A.csv,1022,Skill,Desc,拉蒙娜,获得 <Block:[Block:Arg1]> 点护盾。拉蒙娜获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Ramona's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4847_BattleDesc,aOKo,j技能表_Skill_A.csv,1022,Skill,BattleDesc,拉蒙娜,获得 <Block:[Block:Arg1]> 点护盾。获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4137_Desc_0,aMts,j技能表_Skill_A.csv,1023,Skill,Desc,拉蒙娜,获得 <Posse:[Arg1]> 点银钥能量。选择 1 张抽牌堆或弃牌堆的牌置入手牌，使其算力消耗变为 0 点。,"Gain <Posse:[Arg1]> Keyflare. Search your Draw and Discard Piles for a card, put it in your hand, and reduce its Arithmetica Cost to 0. "
Skill_4137_Desc_3,bqXO,j技能表_Skill_A.csv,1023,Skill,Desc,拉蒙娜,获得 <Posse:[Arg1]> 点银钥能量。选择 1 张抽牌堆或弃牌堆的牌置入手牌，使其算力消耗变为 0 点。将 1 张<DerivativeCardKeywords_4:「灵感」>洗入抽牌堆。,"Gain <Posse:[Arg1]> Keyflare. Search your Draw and Discard Piles for a card, put it in your hand, and reduce its Arithmetica Cost to 0. Shuffle 1 <DerivativeCardKeywords_4:""Insight""> into the Draw Pile. "
Skill_4137_OverLimitUtlSkillDesc,aMtv,j技能表_Skill_A.csv,1023,Skill,OverLimitUtlSkillDesc,拉蒙娜,获得 <Posse:[Arg1]> 点银钥能量。选择 1 张抽牌堆或弃牌堆的牌置入手牌，使其算力消耗变为 0 点。将 1 张<DerivativeCardKeywords_4:「灵感」>洗入抽牌堆。<WeaknessIconKeywords:虚弱>和<VulnerabilityIconKeywords:易伤>所有敌人 1 回合，下个释放的钥令生效 2 次。,"Gain <Posse:[Arg1]> Keyflare. Search your Draw and Discard Piles for a card, put it in your hand, and reduce its Arithmetica Cost to 0. Shuffle 1 <DerivativeCardKeywords_4:""Insight""> into the Draw Pile. Inflict 1 turn of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> on all enemies. The next Posse you unleash will take effect an additional time. "
Skill_4137_AwakerSkillBackgroundStory,aMtq,j技能表_Skill_A.csv,1023,Skill,AwakerSkillBackgroundStory,拉蒙娜,"演绎法是一种逻辑推理，只有掌握了正确的前提，才能得出准确的结论。
在成为调查员前，拉蒙娜一直在使用演绎法来认知世界。
进行了足够多的冒险后，也许她会开始考虑使用归纳法吧。","Deduction is a form of logical reasoning; only by mastering the correct premise can one arrive at an accurate conclusion.\nBefore becoming an investigator, Ramona had been using deduction to understand the world.\nAfter experiencing enough adventures, perhaps she will begin to consider using induction."
Skill_4864_Desc,aONR,j技能表_Skill_A.csv,1024,Skill,Desc,拉蒙娜,拉蒙娜获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：拉蒙娜打出卡牌后，获得 1 点算力，每回合最多触发 3 次。,"Increase Ramona's Aliemus by <Energy:[Energy:Arg1]>.\n<ExaltIconKeywords:Rouse>: The first 3 times you play a Ramona card each turn, recover 1 Arithmetica. "
Skill_4864_AwakerSkillBackgroundStory,aONP,j技能表_Skill_A.csv,1024,Skill,AwakerSkillBackgroundStory,拉蒙娜,"哲学是一个没有正确答案的学科。
它是一条源自文明起点的河流，在不同的河段，人类向其中倾倒了不同的河水。
而她正在挖掘属于自己的河道。
也许，她在未来某日能够参透自己的存在本质；也许，这一天永远不会到来。","Philosophy is a discipline without definitive answers.\nIt is a river that originates from the dawn of civilization, into which humanity has poured different waters along its course.\nShe is digging her own channel.\nPerhaps one day she will uncover the essence of her existence; perhaps that day will never come."
Skill_4138_Desc_0,aMtz,j技能表_Skill_A.csv,1025,Skill,Desc,拉蒙娜,造成 <Damage:[Damage:Arg1]> 点伤害 [Arg2] 次。打出后使「女王之剑」伤害次数 +1，最多提高为 [Arg3] 次。获得 [Arg7] 点临时界域精通。,"Deal <Damage:[Damage:Arg1]> DMG [Arg2] times. Gain [Arg7] Temporary <ProficientInRealmsIconKeywords:Realm Mastery>. For this battle, increase the hits dealt by ""Queen's Sword"" cards by 1 (max [Arg3] hits). "
Skill_4138_Desc_1,aMtA,j技能表_Skill_A.csv,1025,Skill,Desc,拉蒙娜,造成 <Damage:[Damage:Arg1]> 点伤害 [Arg5] 次，每次造成伤害获得 [Power:Arg4] 点临时<PowerIconKeywords:力量>。打出后使「女王之剑」伤害次数 +1，最多提高为 [Arg6] 次。获得 [Arg7] 点临时界域精通。<RippleKeywords:余波>：获得和打出相等的银钥能量。,"Deal <Damage:[Damage:Arg1]> DMG [Arg5] times, gaining [Power:Arg4] Temp. <PowerIconKeywords:STR> from each hit. Gain [Arg7] Temp. <ProficientInRealmsIconKeywords:Realm Mastery>. For this battle, increase the hits dealt by ""Queen's Sword"" cards by 1 (max [Arg6] hits). <RippleKeywords:Aftershock>: Gain Keyflare as though this card was played. "
Skill_4138_Desc_3,bqXP,j技能表_Skill_A.csv,1025,Skill,Desc,拉蒙娜,造成 <Damage:[Damage:Arg1]> 点伤害 [Arg5] 次，每次造成伤害获得 [Power:Arg4] 点临时<PowerIconKeywords:力量>。打出后使「女王之剑」伤害次数 +1，最多提高为 [Arg6] 次。获得 [Arg7] 点临时界域精通。<RippleKeywords:余波>：获得和打出相等的银钥能量。,"Deal <Damage:[Damage:Arg1]> DMG [Arg5] times, gaining [Power:Arg4] Temp. <PowerIconKeywords:STR> from each hit. Gain [Arg7] Temp. <ProficientInRealmsIconKeywords:Realm Mastery>. For this battle, increase the hits dealt by ""Queen's Sword"" cards by 1 (max [Arg6] hits). <RippleKeywords:Aftershock>: Gain Keyflare as though this card was played. "
Skill_4138_AwakerSkillBackgroundStory,aMtx,j技能表_Skill_A.csv,1025,Skill,AwakerSkillBackgroundStory,拉蒙娜,"拉蒙娜在十岁那年，提出了希望接受战斗训练的请求。
倒不是想玩什么骑士游戏，只是在目睹了养父的铺张与挥霍后，少女决定为可能到来的破产做准备。
「当女王护卫的报酬，会比警局的薪水高吧？」","When Ramona was ten years old, she expressed her wish to receive battle training.\nIt wasn't about playing some knightly games, but after witnessing her adoptive father's extravagance and waste, the girl decided to prepare for the possible bankruptcy ahead.\n""Surely the pay for being a queen's guard would be higher than the salary at the police station, right?"""
Skill_4558_Desc_0,aNQG,j技能表_Skill_A.csv,1026,Skill,Desc,拉蒙娜,使所有敌人临时降低 [Exhaustion:Arg1] 点<ExhaustionIconKeywords:力量>。抽 1 张牌。,Inflict [Exhaustion:Arg1] Temporary <ExhaustionIconKeywords:STR▼> on all enemies. Draw a card. 
Skill_4558_Desc_2,aNQH,j技能表_Skill_A.csv,1026,Skill,Desc,拉蒙娜,使所有敌人临时降低 [Exhaustion:Arg1] 点<ExhaustionIconKeywords:力量>。抽 1 张牌，抽到的卡牌每有 1 点算力消耗，获得 <Posse:[Arg2]> 点银钥能量。,Inflict [Exhaustion:Arg1] Temporary <ExhaustionIconKeywords:STR▼> on all enemies. Draw a card. Gain <Posse:[Arg2]> Keyflare for each 1 Arithmetica Cost of the drawn card. 
Skill_4558_AwakerSkillBackgroundStory,aNQE,j技能表_Skill_A.csv,1026,Skill,AwakerSkillBackgroundStory,拉蒙娜,"学生们回避着与拉蒙娜对视。
坊间传言，那只青色的眼睛能够看穿内心，一切谎言在拉蒙娜眼前都无所遁形。甚至有人说，她取下单片眼镜之日，就是神明降临之时。
「你别听那些学长瞎猜，戴眼镜只是为了方便阅读。」
「我可不是什么最新款测谎仪，这种程度的推演，不是很简单吗？」","The students avoided making eye contact with Ramona.\nRumor has it that her azure eye can see through the heart, and all lies are laid bare before her. Some even say that the day she removes her monocle will be the day of the gods' arrival.\n""Don't listen to those seniors guessing randomly; wearing glasses is just for easier reading.""\n""I'm not some high-tech lie detector; this level of deduction isn't very complicated, is it?"""
Skill_4323_Desc,aMSh,j技能表_Skill_A.csv,1039,Skill,Desc,奥吉尔,造成 <Damage:[Damage:Arg1]> 点伤害。奥吉尔获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG. Increase Ogier's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4323_BattleDesc,aMSg,j技能表_Skill_A.csv,1039,Skill,BattleDesc,奥吉尔,造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次。获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG [Arg3] time(s). Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4176_Desc,bqXS,j技能表_Skill_A.csv,1040,Skill,Desc,奥吉尔,获得 <Block:[Block:Arg1]> 点护盾。奥吉尔获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Ogier's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4176_BattleDesc,aMyR,j技能表_Skill_A.csv,1040,Skill,BattleDesc,奥吉尔,获得 <Block:[Block:Arg1]> 点护盾。获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_21615_Desc_0,aLiw,j技能表_Skill_A.csv,1041,Skill,Desc,奥吉尔,驱散自身<FragileIconKeywords:脆弱>状态。获得 <Block:[Block:Arg1]> 点护盾。获得 [Power:Arg2] 点临时<PowerIconKeywords:力量>。,Cleanse <FragileIconKeywords:Fragile>. Gain <Block:[Block:Arg1]> Shield. Gain [Power:Arg2] Temporary <PowerIconKeywords:STR>.
Skill_21615_Desc_2,bqXA,j技能表_Skill_A.csv,1041,Skill,Desc,奥吉尔,若自身拥有<FragileIconKeywords:脆弱>状态，则驱散并获得 <Block:[Block:Arg3]> 点护盾。获得 <Block:[Block:Arg1]> 点护盾。获得 [Power:Arg2] 点临时<PowerIconKeywords:力量>。,"Cleanse <FragileIconKeywords:Fragile>. Gain <Block:[Block:Arg1]> Shield, and another <Block:[Block:Arg3]> Shield if <FragileIconKeywords:Fragile> was cleansed. Gain [Power:Arg2] Temporary <PowerIconKeywords:STR>."
Skill_21615_OverLimitUtlSkillDesc,aLiz,j技能表_Skill_A.csv,1041,Skill,OverLimitUtlSkillDesc,奥吉尔,若自身拥有<FragileIconKeywords:脆弱>状态，则驱散并获得 <Block:[Block:Arg3]> 点护盾。获得 <Block:[Block:Arg1]> 点护盾。在本回合中内获得 [Arg2] 点<PowerIconKeywords:力量>。获得的护盾提高 200%。奥吉尔造成的伤害次数 +1，持续 3 回合。,"Cleanse <FragileIconKeywords:Fragile>. Gain <Block:[Block:Arg1]> Shield, and another <Block:[Block:Arg3]> Shield if <FragileIconKeywords:Fragile> was cleansed. Gain [Power:Arg2] Temp. <PowerIconKeywords:STR>. Final Shield gained +200%. For the next 3 turns, Ogier deals 1 extra hit whenever he deals DMG."
Skill_21615_AwakerSkillBackgroundStory,aLiu,j技能表_Skill_A.csv,1041,Skill,AwakerSkillBackgroundStory,奥吉尔,"奥吉尔的记忆因融蚀现象而支离破碎。
他记得舞会上的欢笑，却忘记了舞会主角的姓名；他记得自己在骑士团受训，却不知道大公为何让年幼的他成为骑士；他记得自己葬身铁骑之下，却无法记起自己所守护的是怎样的笑容。
没人能苛责他，他已经做到了骑士应尽的一切责任——包括为了守护的意志而献出生命。",Ogier's memories are fragmented due to the Dissolution Phenomenon.\nHe remembers the laughter at the ball but forgets the name of the ball's protagonist; he remembers his training in the knight order but does not know why the duke appointed him as a knight at such a young age; he remembers perishing under the iron cavalry but cannot recall whose smile he was protecting.\nNo one could blame him. He had fulfilled all the responsibilities of a knight—including sacrificing his life for the will to protect.
Skill_4604_Desc,aOcF,j技能表_Skill_A.csv,1042,Skill,Desc,奥吉尔,奥吉尔获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：获得 [Power:Arg3] 点<PowerIconKeywords:力量>，奥吉尔打出卡牌后，获得 [Power:Arg2] 点<PowerIconKeywords:力量>。,"Increase Ogier's Aliemus by <Energy:[Energy:Arg1]>.\n<ExaltIconKeywords:Rouse>: Gain [Power:Arg3] <PowerIconKeywords:STR>. Whenever you play an Ogier card, gain [Power:Arg2] <PowerIconKeywords:STR>. "
Skill_4604_AwakerSkillBackgroundStory,aOcD,j技能表_Skill_A.csv,1042,Skill,AwakerSkillBackgroundStory,奥吉尔,"「奥吉尔真是好孩子，不如长大后你成为我女儿的骑士吧——她很喜欢你。」
「子爵家的小孩啊？骑士团可不会因为年幼就减轻训练的哦。」
「干得不错嘛！看样子，奥吉尔未来会由公主亲自册封吧。」
「不要后退，守住行宫！不要让任何人靠近公主！」
「谢谢你，奥吉尔……够了，让我来保护你吧……」","""Ogier is such a good boy. Why not become my daughter's knight when you grow up? She really likes you.""\n""A child of the Viscount's household, huh? The knights won't go easy on you just because you're young.""\n""Well done! It seems Ogier might be personally knighted by the princess in the future.""\n""Don't retreat! Hold the palace and don't let anyone near the princess!""\n""Thank you, Ogier... That's enough. Let me protect you instead..."""
Skill_4195_Desc_0,aMBu,j技能表_Skill_A.csv,1043,Skill,Desc,奥吉尔,获得 <Block:[Block:Arg1]> 点护盾 X+1 次，每消耗 1 点算力，获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield X+1 times. Increase Ogier's Aliemus by <Energy:[Energy:Arg2]> for each Arithmetica spent. 
Skill_4195_Desc_3,bqXU,j技能表_Skill_A.csv,1043,Skill,Desc,奥吉尔,获得 <Block:[Block:Arg1]> 点护盾 X+1 次。每消耗 1 点算力，获得 <Energy:[Energy:Arg3]> 点狂气。获得 [Power:Arg2] 点<PowerIconKeywords:力量>。,Gain <Block:[Block:Arg1]> Shield X+1 times. Increase Ogier's Aliemus by <Energy:[Energy:Arg2]> for each Arithmetica spent. Gain [Power:Arg2] <PowerIconKeywords:STR>. 
Skill_4195_AwakerSkillBackgroundStory,aMBs,j技能表_Skill_A.csv,1043,Skill,AwakerSkillBackgroundStory,奥吉尔,"成为唤醒体后，奥吉尔与无定形的黑色物质形成了稳定的共生关系。
目睹过融蚀惨相的人，往往会对奥吉尔的出现而感到高度紧张。
只有与他共同作战过的人才知道，那无形之物能凝结成何等坚实的壁垒。","After becoming an Awakener, Ogier formed a stable symbiosis with the amorphous black substance.\nThose who witnessed the horrors of Dissolution often feel tense around Ogier.\nOnly those who have fought alongside him know how solid that invisible barrier can be."
Skill_4836_Name,aOIV,j技能表_Skill_A.csv,1044,Skill,Name,奥吉尔,穿刺之枪,Piercing Shot
Skill_4836_Desc_0,aOIT,j技能表_Skill_A.csv,1044,Skill,Desc,奥吉尔,造成 <Damage:[Damage:Arg1]> 点<PunctureDamagewords:穿刺伤害>，施加 [Arg2] 回合<VulnerabilityIconKeywords:易伤>，享受 2 倍<PowerIconKeywords:力量>加成。,Deal <Damage:[Damage:Arg1]> <PunctureDamagewords:Pierce DMG>. (Benefits from 200% of <PowerIconKeywords:STR>.) Inflict [Arg2] turn(s) of <VulnerabilityIconKeywords:Vulnerable>. 
