Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
AvgDialog_22127_Content_103,ahWM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,222,AvgDialog,Content,毛毛虫,当然，当然……这辆电车可以载你到任何地方。,"Of course, of course... This tram can take you anywhere."
AvgDialog_22127_Content_104,ahWN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,223,AvgDialog,Content,玩家,可以去任何地方的轨道车，是吗……的确，很合理。,"A railcar that can go anywhere, huh... Sure, that makes sense."
AvgDialog_22127_Content_105,ahWO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,224,AvgDialog,Content,玩家,无论如何，至少这辆车确实是用来载客的。,"Anyway, at least this vehicle is indeed for carrying passengers."
AvgDialog_22127_Content_106,ahWP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,225,AvgDialog,Content,,毛毛虫的身躯打开，露出里面整洁的车座。,"The caterpillar's body opens, revealing a tidy seat inside."
AvgDialog_22127_Content_107,ahWQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,226,AvgDialog,Content,,看着奥尔拉期待的眼神，你们坐了上去。,"Seeing Horla's expectant eyes, you sit down."
AvgDialog_22127_Content_108,ahWR,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,227,AvgDialog,Content,玩家,请问，怎么付钱买票呢？,"Excuse me, how do I pay for the ticket?"
AvgDialog_22127_Content_109,ahWS,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,228,AvgDialog,Content,毛毛虫,不用钱。,Free of charge.
AvgDialog_22127_Content_110,ahWU,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,229,AvgDialog,Content,玩家,看来今天也不是那么倒霉，至少还有免费的车可以坐……,"Looks like today isn't all that bad, at least there's a free ride..."
AvgDialog_22127_Content_111,ahWV,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,230,AvgDialog,Content,无纸奥尔拉,不是免费哦。这辆车的票，需要靠诗来买。,"Not free. To obtain a ticket for this car, you need to pay with a poem."
AvgDialog_22127_Content_112,ahWW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,231,AvgDialog,Content,玩家,？？？,???
AvgDialog_22127_Content_113,ahWX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,232,AvgDialog,Content,毛毛虫,啊，没错没错……这位小姑娘，应该是本地人。,"Ah, that's right... This young lady must be a local."
AvgDialog_22127_Content_114,ahWY,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,233,AvgDialog,Content,玩家,奥尔拉，你怎么连这种规则都知道……,"Horla, how do you even know these rules..."
AvgDialog_22127_Content_115,ahWZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,234,AvgDialog,Content,无纸奥尔拉,我也不太清楚……我印象里就是这样的。,I'm not quite sure... That's just how I remember it.
AvgDialog_22127_Content_116,ahXa,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,235,AvgDialog,Content,无纸奥尔拉,不过也不贵的，每人写一句很简单的就可以了。,It's not costly; each rider just needs to write a simple sentence.
AvgDialog_22127_Content_117,ahXb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,236,AvgDialog,Content,奥尔拉,我先来……,I'll go first...
AvgDialog_22127_Content_118,ahXc,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,237,AvgDialog,Content,,她来到车头，对着司机位上的售票箱悄悄说了一句话。,She approaches the front of the bus and whispers something into the fare box by the driver's seat.
AvgDialog_22127_Content_119,ahXd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,238,AvgDialog,Content,毛毛虫,啊……真是一句美丽的诗！请入座，小姐。,"Ah... What a beautiful poem! Please take a seat, miss."
AvgDialog_22127_Content_120,ahXf,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,239,AvgDialog,Content,玩家,不让我也欣赏一下吗？,Can I take a look as well?
AvgDialog_22127_Content_121,ahXg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,240,AvgDialog,Content,无纸奥尔拉,我……不太好意思……等我回去以后悄悄写给您吧，守密人%sirormadam%。,"I... I'm a bit embarrassed... I'll write it in secret to you after returning, {Male=Keeper Sir,Female=Madam Keeper}."
AvgDialog_22127_Content_122,ahXh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,241,AvgDialog,Content,毛毛虫,该您了，这位%sirormadam%。,"It's your turn, {Male=Sir,Female=Madam}."
AvgDialog_22127_Content_123,ahXi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,242,AvgDialog,Content,玩家,嗯，我想想……,"Hmm, let me think..."
AvgDialog_22127_Content_124,ahXj,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,243,AvgDialog,Content,,电车在轨道上蠕动，仿佛一只毛毛虫,The trolley car inched along the tracks like a caterpillar.
AvgDialog_22127_Content_125,ahXk,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,244,AvgDialog,Content,,我的比喻很精妙，像那什么似的,"My analogy is quite ingenious, akin to something else."
AvgDialog_22127_Content_126,ahXl,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,245,AvgDialog,Content,,赶紧开吧，去美第奇大道,"Hurry up, let's head to Medici Avenue!"
AvgDialog_22127_Content_127,ahXm,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,246,AvgDialog,Content,毛毛虫,……,...
AvgDialog_22127_Content_128,ahXn,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,247,AvgDialog,Content,无纸奥尔拉,……,...
AvgDialog_22127_Content_129,ahXo,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,248,AvgDialog,Content,毛毛虫,通常来说，您需要重写一句，但那位小姐的诗可以为所有的位置都买上年票，并且我也不希望受更多的折磨了。请入座吧。,"Generally, you need to rewrite a sentence, but that lady's poem could purchase season tickets for all seats, and I don't wish to endure any more torment. Please, take a seat."
AvgDialog_22127_Content_130,ahXq,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,249,AvgDialog,Content,,毛毛虫睁开眼，明晃晃的灯光从它眼中照出。,"The caterpillar opens its eyes, and a bright light shone from them."
AvgDialog_22127_Content_131,ahXr,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,250,AvgDialog,Content,,它平稳地向前方驶去。,It moves steadily forward.
AvgDialog_22125_Content_1,ahUu,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,251,AvgDialog,Content,,诗中人,The Poet
AvgDialog_22125_Content_2,ahUG,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,252,AvgDialog,Content,无纸奥尔拉,两、两杯咖啡……谢谢。,Two cups of coffee... thank you.
AvgDialog_22125_Content_3,ahUR,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,253,AvgDialog,Content,,很快，那只穿着服务员套装的浣熊给你们递来了两杯咖啡。,"Soon, a raccoon dressed in a waiter's uniform brought you two cups of coffee."
AvgDialog_22125_Content_4,ahVc,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,254,AvgDialog,Content,玩家,进步挺大，能和陌生人说话了。,"Speaking to strangers? You've made great progress already, Horla!"
AvgDialog_22125_Content_5,ahVn,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,255,AvgDialog,Content,无纸奥尔拉,只有一个人，而且长得像动物，会好一点点……,"Only one person, and they look like an animal, but I suppose it's not nothing..."
AvgDialog_22125_Content_6,ahVy,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,256,AvgDialog,Content,玩家,虽然不清楚是不是好事，但人总算是多了起来。,"Although I'm not sure whether it's a good thing, there are finally more people around."
AvgDialog_22125_Content_7,ahVJ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,257,AvgDialog,Content,无纸奥尔拉,毛毛虫先生不是说，只要不做出奇怪的举动，大部分人都不会伤害我们的吗？,Didn't Mr. Caterpillar say that most people won't harm us as long as we don't act strangely?
AvgDialog_22125_Content_8,ahVU,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,258,AvgDialog,Content,玩家,但愿不要再有什么蜜蜂来给我唱歌了……,"Hope no more bees come to ""sing"" for me..."
AvgDialog_22125_Content_9,ahWf,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,259,AvgDialog,Content,,宽敞的街道上，长着各种动物头的市民们来来往往，并没有表现出攻击性。,"On the spacious street, citizens with various animal heads come and go, showing no signs of aggression."
AvgDialog_22125_Content_10,ahUv,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,260,AvgDialog,Content,,不知何处而来的明亮光线，照耀着路边咖啡馆的顶棚与桌椅。,Bright light from an unknown source illuminates the roof and tables of the roadside café.
AvgDialog_22125_Content_11,ahUx,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,261,AvgDialog,Content,,奥尔拉沐浴在光线里，两只脚在空中晃来晃去，打着不知名的节拍。,"Horla bathes in the light, her feet swinging in the air to an unknown beat."
AvgDialog_22125_Content_12,ahUy,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,262,AvgDialog,Content,无纸奥尔拉,我记得报纸上面说，三月街原本是一条很普通的街道，因为一位画家为这家咖啡馆画了一幅画才有了名气。,"I remember reading in the newspaper that March Street was originally an ordinary street, but it gained fame because a painter created a piece for this café."
AvgDialog_22125_Content_13,ahUz,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,263,AvgDialog,Content,无纸奥尔拉,我很喜欢这个故事，曾经为这个故事写过一首诗。那首诗里，这名画家最后就定居在三月街尽头的99号。,"I really love this story and once wrote a poem about it. In the poem, the artist eventually settled at No. 99, End of March Street."
AvgDialog_22125_Content_14,ahUA,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,264,AvgDialog,Content,无纸奥尔拉,不过我觉得，不是三月街遇上了画家，是画家遇上了三月街才对。,"I think it's not that March Street encountered the painter, but rather that the painter encountered March Street."
AvgDialog_22125_Content_15,ahUB,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,265,AvgDialog,Content,玩家,西岱变得这么奇怪，你好像一点也不害怕，还挺享受的？,"Cité has become so strange, yet you seem not at all afraid, even quite enjoying it?"
AvgDialog_22125_Content_16,ahUC,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,266,AvgDialog,Content,无纸奥尔拉,这里不用和人接触，又能碰到好多新奇的事情。,"Here, you don't have to interact with people, yet you can encounter many new and fascinating things."
AvgDialog_22125_Content_17,ahUD,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,267,AvgDialog,Content,无纸奥尔拉,我说不好为什么，但我总是觉得，比起报纸和照片上的西岱，这里更加让我熟悉……,"I can't quite put it into words, but I always feel more at home here than when looking at the newspapers and photos of Cité..."
AvgDialog_22125_Content_18,ahUE,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,268,AvgDialog,Content,无纸奥尔拉,啊，您看，守密人%sirormadam%！是星星！,"Ah, look, {Male=Sir,Female=Madam} Keeper! It's the stars!"
AvgDialog_22125_Content_19,ahUF,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,269,AvgDialog,Content,玩家,星星？可这里好像没有白天和夜晚……,Stars? But there seems to be neither day nor night here...
AvgDialog_22125_Content_20,ahUH,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,270,AvgDialog,Content,,你抬起头。金光闪耀的星星们边上，开出了白色的花瓣。,"You look up. Next to the shimmering golden stars, white petals unfold."
AvgDialog_22125_Content_21,ahUI,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,271,AvgDialog,Content,,硕大的雏菊般的群星，将天空变成了一座花园。,Huge daisy-like stars transform the sky into a garden.
AvgDialog_22125_Content_22,ahUJ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,272,AvgDialog,Content,玩家,西岱是一座诗与花的城市……如果没有那些紧急的事情，这个地方的确还挺让人享受的。,"Cité is a city of poetry and flowers... Without those urgent matters, it would indeed be quite enjoyable."
AvgDialog_22125_Content_23,ahUK,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,273,AvgDialog,Content,玩家,过了三十分钟，遇到了大概一百多个市民，没有遭遇袭击……那辆电车应该没有骗我们。,"After thirty minutes, we encountered about a hundred citizens without any attacks... That tram must not have lied to us."
AvgDialog_22125_Content_24,ahUL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,274,AvgDialog,Content,无纸奥尔拉,啊，原来守密人%sirormadam%一直在观察吗？,"Ah, so {Male=Sir,Female=Madam} Keeper has been observing all along?"
AvgDialog_22125_Content_25,ahUM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,275,AvgDialog,Content,玩家,没办法，有人仰望天上的星星，那总要有人注意脚下的土地的。,"I have no choice. Some gaze at the stars, while others must watch the ground beneath their feet."
AvgDialog_22125_Content_26,ahUN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,276,AvgDialog,Content,玩家,虽然诗歌方面没有什么天分，但好歹也是弥萨格的守密人，这件事还是能做的。,"Though not gifted in poetry, as the Keeper of Mythag, I can still handle this task."
AvgDialog_22125_Content_27,ahUO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,277,AvgDialog,Content,玩家,联络人就在三月街的101号。做好准备，我们走吧。,"The contact is at 101 March Street. Get ready, let's go."
AvgDialog_22125_Content_28,ahUP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,278,AvgDialog,Content,,……,...
AvgDialog_22125_Content_29,ahUQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,279,AvgDialog,Content,？？？,轰轰——,Boom—
AvgDialog_22125_Content_30,ahUS,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,280,AvgDialog,Content,玩家,谁？！,Who?!
AvgDialog_22125_Content_31,ahUT,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,281,AvgDialog,Content,,不知道这里会有什么样的危险，你警惕地注视着周围。,"Unsure of the dangers here, you cautiously observe your surroundings."
AvgDialog_22125_Content_32,ahUU,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,282,AvgDialog,Content,蝴蝶,啊，两位，你们好啊！,"Ah, greetings to both of you!"
AvgDialog_22125_Content_33,ahUV,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,283,AvgDialog,Content,毛毛虫,呼……又见面了……,Phew... We meet again...
AvgDialog_22125_Content_34,ahUW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,284,AvgDialog,Content,无纸奥尔拉,你们好！蝴蝶夫人，毛毛虫先生！,"Hello! Madame Butterfly, Mr. Caterpillar!"
AvgDialog_22125_Content_35,ahUX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,285,AvgDialog,Content,玩家,你们这是？,What are you doing?
AvgDialog_22125_Content_36,ahUY,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,286,AvgDialog,Content,蝴蝶,我和丈夫吃过晚饭，正准备到街上逛一逛。,My husband and I had dinner and were preparing to take a stroll down the street.
AvgDialog_22125_Content_37,ahUZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,287,AvgDialog,Content,蝴蝶,真巧。我听到了那位小姐写的诗了，实在是太美了！,What a coincidence! I heard the poem written by that young lady—it's absolutely beautiful!
AvgDialog_22125_Content_38,ahVa,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,288,AvgDialog,Content,无纸奥尔拉,谢谢……,Thank you...
AvgDialog_22125_Content_39,ahVb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,289,AvgDialog,Content,蝴蝶,两位，是找不到路吗？,Are the two of you lost?
AvgDialog_22125_Content_40,ahVd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,290,AvgDialog,Content,玩家,这里的路和地图上标记的不一样，门牌号全是乱的……,"The roads here don't match the markings on the map, and the house numbers are all messed up..."
AvgDialog_22125_Content_41,ahVe,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,291,AvgDialog,Content,玩家,请问，你们知道三月街101号是在哪里吗？,"Excuse me, do you know where No. 101 March Street is located?"
AvgDialog_22125_Content_42,ahVf,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,292,AvgDialog,Content,蝴蝶,101……我记得，三月街好像没有101号？,101... I don't remember if there is a No. 101 on March Street.
AvgDialog_22125_Content_43,ahVg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,293,AvgDialog,Content,玩家,这样吗……,Is that so...
AvgDialog_22125_Content_44,ahVh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,294,AvgDialog,Content,玩家,这片地方不大，我们再慢慢找找。,This place isn't very large. Let's continue searching slowly.
AvgDialog_22125_Content_45,ahVi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,295,AvgDialog,Content,蝴蝶,没有帮上什么，实在抱歉。,Sorry for not being of much help.
AvgDialog_22125_Content_46,ahVj,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,296,AvgDialog,Content,蝴蝶,那二位就慢慢找了。祝你们在西岱玩得开心~,Take your time with the search. Enjoy your stay in Cité~
AvgDialog_22125_Content_47,ahVk,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,297,AvgDialog,Content,,告别了蝴蝶夫人和毛毛虫先生以后，你们继续在三月街的街巷中穿梭着，一个个核对门牌上的数字。,"After bidding farewell to the Butterfly Lady and Mr. Caterpillar, you continue to make your way through the streets of March Street, checking the numbers on the doorplates one by one."
AvgDialog_22125_Content_48,ahVl,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,298,AvgDialog,Content,无纸奥尔拉,咦，我印象里，三月街好像没有这么长呀……,"Hmm, I don't recall March Street being this long..."
AvgDialog_22125_Content_49,ahVm,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,299,AvgDialog,Content,玩家,我们已经逛完两趟了。,We've checked the whole street twice already.
AvgDialog_22125_Content_50,ahVo,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,300,AvgDialog,Content,无纸奥尔拉,啊？但是，我没有看到101号在哪里啊……,Huh? But I don't see where No. 101 is...
AvgDialog_22125_Content_51,ahVp,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,301,AvgDialog,Content,玩家,第一次我也没看到，第二次我仔细注意了所有的门牌号。,"The first time I didn't notice, but the second time I carefully observed all the door numbers."
AvgDialog_22125_Content_52,ahVq,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,302,AvgDialog,Content,玩家,三月街……没有101号。,March Street... There is no No. 101.
AvgDialog_22125_Content_53,ahVr,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,303,AvgDialog,Content,玩家,这里最大的门牌号，是这个。,The highest house number here is this one.
AvgDialog_22125_Content_54,ahVs,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,304,AvgDialog,Content,,你们站在街道尽头的围墙边。身前小楼的金属门牌被取下，换成了一幅画。,You stand by the wall at the end of the street. The metal nameplate on the small building ahead has been replaced with a painting.
AvgDialog_22125_Content_55,ahVt,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,305,AvgDialog,Content,无纸奥尔拉,三月街……99号……,March Street... No. 99.
AvgDialog_22125_Content_56,ahVu,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,306,AvgDialog,Content,画家,谁？,Who's there?
AvgDialog_22125_Content_57,ahVv,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,307,AvgDialog,Content,,门猛然打开，一个瘦削的身影出现在你们面前。,"The door bursts open, revealing a thin figure before you."
AvgDialog_22125_Content_58,ahVw,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,308,AvgDialog,Content,,沾满颜料的破烂衣衫上，是一只昆虫的脸。,"On the paint-stained, tattered clothes is the face of an insect."
AvgDialog_22125_Content_59,ahVx,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,309,AvgDialog,Content,画家,你们是贼？！,Are you thieves?!
AvgDialog_22125_Content_60,ahVz,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,310,AvgDialog,Content,玩家,呃……不是，我们是游客，过来找朋友，他就在三月街101号……,"Uh... no, we're tourists here to visit a friend. He's at 101 March Street..."
AvgDialog_22125_Content_61,ahVA,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,311,AvgDialog,Content,画家,多少号？！！,What's the number?!
AvgDialog_22125_Content_62,ahVB,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,312,AvgDialog,Content,玩家,1……呃，88号。,"1... Uh, No. 88."
AvgDialog_22125_Content_63,ahVC,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,313,AvgDialog,Content,画家,你说的是101……这里没有101号……,You said 101. There's no 101 here...
AvgDialog_22125_Content_64,ahVD,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,314,AvgDialog,Content,画家,你们是小偷……你们偷走了我的画！就是你们偷走了我的画！！,You liars... You stole my painting! It was you who stole my painting!!
AvgDialog_22125_Content_65,ahVE,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,315,AvgDialog,Content,,随着画家的动作，身边的画面突然变化了起来。,"With the painter's movements, the surrounding scene suddenly changes."
AvgDialog_22125_Content_66,ahVF,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,316,AvgDialog,Content,,几道绚烂诡异的色彩突然出现在附近的建筑上，像是一幅完整的画，被某种不知名的力量撕扯成混乱的颜色集合。,"A few dazzling and bizarre colors suddenly appeared on nearby buildings, resembling a complete painting torn apart into chaotic hues by some unknown force."
AvgDialog_22125_Content_67,ahVG,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,317,AvgDialog,Content,玩家,这是……融蚀？！,Is this... Dissolution?!
AvgDialog_22125_Content_68,ahVH,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,318,AvgDialog,Content,,你不太确定这种现象发生的原理，带着奥尔拉快步往后退去。,"Uncertain of the principle behind this phenomenon, you quickly retreated with Horla."
AvgDialog_22125_Content_69,ahVI,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,319,AvgDialog,Content,画家,把我的画……还给我……！,Give me back my painting!!
AvgDialog_22125_Content_70,ahVK,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,320,AvgDialog,Content,,他的手伸向你们。在他的手尚未碰到你们的时候，诡异的色彩来到他身边，如同洪水般，将他裹挟、吞噬……,"His hand reaches for you. Before it touches you, strange colors surge around him like a flood, engulfing and devouring him..."
AvgDialog_22125_Content_71,ahVL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,321,AvgDialog,Content,,很快，诡异的色彩停止了蠕动。你沉默地看着眼前这一幕。,"Soon, the eerie colors stop writhing. You silently observe the scene before you."
AvgDialog_22125_Content_72,ahVM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,322,AvgDialog,Content,,胸前的校徽，泛起银色的光。,The school badge on your chest emitted a silver glow.
AvgDialog_22125_Content_73,ahVN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,323,AvgDialog,Content,玩家,西岱……又发生什么事了吗？,Cité... Did something happen again?
AvgDialog_22125_Content_74,ahVO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,324,AvgDialog,Content,朵尔,一栋建筑，消失了。,A building has disappeared.
AvgDialog_22125_Content_75,ahVP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,325,AvgDialog,Content,玩家,位置，是在三月街……,The location is on March Street...
AvgDialog_22125_Content_76,ahVQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,326,AvgDialog,Content,朵尔,99号。,No. 99.
AvgDialog_22125_Content_77,ahVR,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,327,AvgDialog,Content,,你看着眼前残留的99号门牌，深吸了一口气。,"You look at the remaining doorplate numbered 99, taking a deep breath."
AvgDialog_22125_Content_78,ahVS,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,328,AvgDialog,Content,玩家,不能再让事情这样发展下去……现在找不到联络人，我们需要想想其他的方法。,"We can't let things continue like this... Without a contact, we need to think of another way."
AvgDialog_22125_Content_79,ahVT,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,329,AvgDialog,Content,无纸奥尔拉,守密人%sirormadam%，我有个猜测……,"{Male=Sir,Female=Madam} Keeper, I have a guess..."
AvgDialog_22125_Content_80,ahVV,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,330,AvgDialog,Content,无纸奥尔拉,不，不是猜测，我敢肯定。,"No, not a guess. I'm certain."
AvgDialog_22125_Content_81,ahVW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,331,AvgDialog,Content,无纸奥尔拉,这里不是西岱！,This isn't Cité!
AvgDialog_22125_Content_82,ahVX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,332,AvgDialog,Content,玩家,……奥尔拉，你要不要认真听听自己在说什么。,"......Horla, what are you saying?"
AvgDialog_22125_Content_83,ahVY,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,333,AvgDialog,Content,无纸奥尔拉,我的意思是，这里不是真实的西岱。,"I mean, this isn't the real Cité."
AvgDialog_22125_Content_84,ahVZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,334,AvgDialog,Content,玩家,不是真实的西岱……,This isn't the real Cité...?
AvgDialog_22125_Content_85,ahWa,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,335,AvgDialog,Content,无纸奥尔拉,需要用诗买票的毛毛虫电车，蝴蝶夫人，只有99号的三月街，画家，雏菊星星……,"The Caterpillar Train that requires a poem for a ticket, Madame Butterfly, only No. 99 March Street, the Painter, Daisy Stars..."
AvgDialog_22125_Content_86,ahWb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,336,AvgDialog,Content,无纸奥尔拉,我们看到的这些东西，我一直都觉得特别特别熟悉。直到刚才我才终于想起来。,"These things we've seen, I've always felt they were extremely familiar. It was only just now that I finally remembered why."
AvgDialog_22125_Content_87,ahWc,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,337,AvgDialog,Content,无纸奥尔拉,这些东西，都曾经出现在我的诗集里。这里的一切，都是我在诗集里所想象出来的样子……,These things have all appeared in my poetry collection. Everything here is just as I imagined in my poems...
AvgDialog_22125_Content_88,ahWd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,338,AvgDialog,Content,无纸奥尔拉,守密人%sirormadam%，这里不是真实的西岱。,"{Male=Sir,Female=Madam} Keeper, this is not the real Cité."
AvgDialog_22125_Content_89,ahWe,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,339,AvgDialog,Content,无纸奥尔拉,这里，是我<Yellow:诗里的西岱>……,This is the <Yellow:Cité of my imagination>...
AvgDialog_22125_Content_90,ahWg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,340,AvgDialog,Content,,在三月街混乱的色彩下，奥尔拉慢慢转着圈，凝望着这属于她诗中的一切。,"Under the chaotic colors of March Street, Horla slowly spun around, gazing at everything that belonged to her poems."
AvgDialog_22125_Content_91,ahWh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,341,AvgDialog,Content,,光芒像是纱幔般落下，照亮她好奇、哀愁、困惑的脸。,"The light falls like a veil, illuminating her face, which is filled with curiosity, sorrow, and confusion."
AvgDialog_22125_Content_92,ahWi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,342,AvgDialog,Content,玩家,原来如此……难怪这里有那么多稀奇古怪的东西。,I see... No wonder there are so many bizarre things here.
AvgDialog_22125_Content_93,ahWj,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,343,AvgDialog,Content,玩家,可是，这样的西岱是如何形成的呢……,But how did Cité end up like this... 
