Activity_61371_ActivityName,aaIu,h活动_Activity_A.csv,8,Activity,ActivityName,,六翼满开之愿,여섯 날개의 기도
AvgDialog_18959_Content_47,afWK,avg章2_AvgDialog_C_M.csv,1750,AvgDialog,Content,蛇人,这两个家伙随心所欲惯了。给他们一点小小的教训，让他们知道什么叫谨言慎行。,"그 두 명은 너무 멋대로 행동했어. 신중함이라는게 뭔지 알게 하려면, 조금 교훈이 필요할 거야."
AvgDialog_18959_Content_48,afWL,avg章2_AvgDialog_C_M.csv,1751,AvgDialog,Content,蛇人,临走前潘狄娅交给我一个东西，说是给你的赔礼。,"떠나기 전에, 판디아가 당신에게 사과의 표시라며 이걸 건네주더라."
AvgDialog_18959_Content_49,afWM,avg章2_AvgDialog_C_M.csv,1752,AvgDialog,Content,赫伯特,什么东西……个人档案？,이게 뭐야... 프로필?
AvgDialog_18959_Content_50,afWO,avg章2_AvgDialog_C_M.csv,1753,AvgDialog,Content,蛇人,打开看看，里面有惊喜。,열어봐. 깜짝 놀랄 걸.
AvgDialog_18959_Content_51,afWP,avg章2_AvgDialog_C_M.csv,1754,AvgDialog,Content,赫伯特,%player%……？,%player%...?
AvgDialog_18959_Content_52,afWQ,avg章2_AvgDialog_C_M.csv,1755,AvgDialog,Content,赫伯特,出生日期不详……去年才被弥萨格录入，从未接受过训练却能链接多名唤醒体作战……,"생년월일 미상... 작년 미사그에 막 입학했고, 훈련받은 적도 없이 복수의 각성체와 링크하여 싸울 수 있다..."
AvgDialog_18959_Content_53,afWR,avg章2_AvgDialog_C_M.csv,1756,AvgDialog,Content,赫伯特,真是个有趣的家伙，想不到弥萨格还藏了这一手。,정말 재미있는 녀석이군. 미사그가 이런 수를 숨기고 있을 줄이야.
AvgDialog_18959_Content_54,afWS,avg章2_AvgDialog_C_M.csv,1757,AvgDialog,Content,赫伯特,看来当年的“提灯事件”还没让他们吃够苦头。,아무래도 그 해의 「등불 사건」으로는 충분한 교훈이 되지 못했나 보네.
AvgDialog_18959_Content_55,afWT,avg章2_AvgDialog_C_M.csv,1758,AvgDialog,Content,赫伯特,是时候回学院看看了，给我最亲爱的导师扫扫墓。,"대학으로 돌아가서, 친애하는 우리 스승님의 성묘라도 할 때가 왔나?"
AvgDialog_18959_Content_56,afWU,avg章2_AvgDialog_C_M.csv,1759,AvgDialog,Content,,"伦蒂尼恩郊外
肖尔迪奇墓地",론디니움 교외\n쇼디치 묘지
AvgDialog_18959_Content_57,afWV,avg章2_AvgDialog_C_M.csv,1760,AvgDialog,Content,玩家,24小姐。,24 양.
AvgDialog_18959_Content_58,afWW,avg章2_AvgDialog_C_M.csv,1761,AvgDialog,Content,二十四,%player%%sirormadam%！你怎么来了……,%player%! 여긴 어쩐 일로...?
AvgDialog_18959_Content_59,afWX,avg章2_AvgDialog_C_M.csv,1762,AvgDialog,Content,玩家,我来看看詹金。,젠킨을 보러 왔어.
AvgDialog_18959_Content_60,afWZ,avg章2_AvgDialog_C_M.csv,1763,AvgDialog,Content,,你蹲下身，轻轻拂开小小墓碑上浮动的碎屑。墓碑上空空如也，你们还没准备好在上面篆刻文字。,"당신은 몸을 숙여, 작은 묘비 위의 잔해를 부드럽게 털어냈다. 묘비에는 아무 것도 새겨져 있지 않았다. 아직 어떤 말도 새길 준비가 되어 있지 않았다."
AvgDialog_18959_Content_61,afXa,avg章2_AvgDialog_C_M.csv,1764,AvgDialog,Content,,就好像……一旦刻上了文字，詹金的离开就会成为现实。,"묘비에 글씨가 새겨지면, 젠킨의 죽음이 현실이 될 것만 같아서."
AvgDialog_18959_Content_62,afXb,avg章2_AvgDialog_C_M.csv,1765,AvgDialog,Content,玩家,24小姐，在蜡像馆的时候，你为什么不告诉我们你的真实身份？,"24 양, 왜 밀랍인형관에서 진짜 정체를 밝히지 않았어?"
AvgDialog_18959_Content_63,afXc,avg章2_AvgDialog_C_M.csv,1766,AvgDialog,Content,二十四,……,...
AvgDialog_18959_Content_64,afXd,avg章2_AvgDialog_C_M.csv,1767,AvgDialog,Content,二十四,那时候我的脑子很乱，也很害怕……詹金如果见到我这副模样，一定会伤心的。,"그때는 너무 혼란스럽고, 무서워서... 젠킨이 이런 내 모습을 보면, 분명 슬퍼할 거라고 생각했어."
AvgDialog_18959_Content_65,afXe,avg章2_AvgDialog_C_M.csv,1768,AvgDialog,Content,玩家,詹金可不是一般的小孩，她能承受的。,젠킨은 평범한 아이가 아니야. 그녀라면 견딜 수 있었을 거야.
AvgDialog_18959_Content_66,afXf,avg章2_AvgDialog_C_M.csv,1769,AvgDialog,Content,二十四,是啊……她一直是我见过最勇敢坚强的孩子。,"그래... 젠킨은 내가 아는 아이들 중에서, 가장 용감하고 강한 아이였어."
AvgDialog_18959_Content_67,afXg,avg章2_AvgDialog_C_M.csv,1770,AvgDialog,Content,二十四,学院的事我都听说了。詹金的银芯还是没有任何下落，对么？,대학에 대해서는 모두 들었어. 젠킨의 은심은 아직 발견되지 않은 거지?
AvgDialog_18959_Content_68,afXh,avg章2_AvgDialog_C_M.csv,1771,AvgDialog,Content,玩家,威廉学长那边暂时还没有新情报。放心吧，24小姐。,"윌리엄 선배 쪽에는 아직 새로운 정보가 없어. 하지만 걱정하지 마, 24 양."
AvgDialog_18959_Content_69,afXi,avg章2_AvgDialog_C_M.csv,1772,AvgDialog,Content,玩家,等罗杰斯落网的那一天，我会亲自审问。,"로저스를 잡으면, 내가 직접 심문할 테니까."
AvgDialog_18959_Content_70,afXk,avg章2_AvgDialog_C_M.csv,1773,AvgDialog,Content,,24摇了摇头。,24는 고개를 저었다.
AvgDialog_18959_Content_71,afXl,avg章2_AvgDialog_C_M.csv,1774,AvgDialog,Content,二十四,我知道你不会放弃的。我只是担心……我对詹金的记忆已经开始模糊了。,네가 포기하지 않을 거라는 건 알아. 하지만 걱정이야... 젠킨에 대한 기억이 희미해지기 시작했어.
AvgDialog_18959_Content_72,afXm,avg章2_AvgDialog_C_M.csv,1775,AvgDialog,Content,二十四,我怕即使有一天她真的站在我面前，我也认不出她。,"그 아이가 정말로 내 앞에 서는 날이 와도, 알아보지 못할까 봐 무서워."
AvgDialog_18959_Content_73,afXn,avg章2_AvgDialog_C_M.csv,1776,AvgDialog,Content,玩家,那就等忘记的那一天，我来告诉你吧。,"잊어버렸을 때는, 내가 알려줄게."
AvgDialog_18959_Content_74,afXo,avg章2_AvgDialog_C_M.csv,1777,AvgDialog,Content,玩家,你们是怎么相遇的、生活的，她是怎么救你的，又是如何成为了我们的大英雄……,"두 사람이 어떻게 만나서, 어떻게 살아왔는지. 그녀가 어떻게 너를 구했는지. 어떻게 우리의 구세주가 되었는지..."
AvgDialog_18959_Content_75,afXp,avg章2_AvgDialog_C_M.csv,1778,AvgDialog,Content,,声音逐渐降低，最终被吹散在轻柔的微风里。,"목소리는 점차 희미해지고, 마침내 부드러운 바람에 흩어졌다."
AvgDialog_18959_Content_76,afXq,avg章2_AvgDialog_C_M.csv,1779,AvgDialog,Content,,吱……吱……,찍... 찍...
AvgDialog_18959_Content_77,afXr,avg章2_AvgDialog_C_M.csv,1780,AvgDialog,Content,,耳畔忽然传来细弱的响动，忽高忽低，还带着一股抑扬顿挫的节奏感。,"갑자기 희미한 소리가 들려왔다. \n높아졌다 낮아지기를 반복하는, 리듬감이 있는 소리였다."
AvgDialog_18959_Content_78,afXs,avg章2_AvgDialog_C_M.csv,1781,AvgDialog,Content,玩家,怎么有老鼠……<Big:布朗？！>,왜 쥐가... <Big:브라운?!>
AvgDialog_18959_Content_79,afXt,avg章2_AvgDialog_C_M.csv,1782,AvgDialog,Content,二十四,！！,!!
AvgDialog_18959_Content_80,afXv,avg章2_AvgDialog_C_M.csv,1783,AvgDialog,Content,二十四,听声音……似乎就在附近。,소리를 들어보면... 근처에 있는 것 같아.
AvgDialog_18959_Content_81,afXw,avg章2_AvgDialog_C_M.csv,1784,AvgDialog,Content,,你急忙起身转了一圈，竟然真的在墓碑背后的杂草丛中见到了一只肥硕的小老鼠。,"당신은 재빨리 일어나 주위를 돌아보았고, 묘비 뒤 잔디밭에서 통통한 작은 쥐를 발견했다."
AvgDialog_18959_Content_82,afXx,avg章2_AvgDialog_C_M.csv,1785,AvgDialog,Content,布朗,呼噜……呼……,쿠...쿠...
AvgDialog_18959_Content_83,afXy,avg章2_AvgDialog_C_M.csv,1786,AvgDialog,Content,玩家,这体格、还有花色……真的是布朗！！,"이 크기, 그리고 이 털 색깔... 브라운이 틀림없어!"
AvgDialog_18959_Content_84,afXz,avg章2_AvgDialog_C_M.csv,1787,AvgDialog,Content,,你和24一齐惊呼。,당신과 24가 동시에 놀라 외쳤다.
AvgDialog_18959_Content_85,afXA,avg章2_AvgDialog_C_M.csv,1788,AvgDialog,Content,,这位自蜡像馆事件后便消失至今的小老鼠并未被你们打断睡眠。,"밀랍인형관 사건 이후 모습을 감추었던 그 쥐는, 당신에게 발견되었음에도 일어나지 않았다."
AvgDialog_18959_Content_86,afXB,avg章2_AvgDialog_C_M.csv,1789,AvgDialog,Content,,它似乎刚刚经历一场惊心动魄的冒险，此刻无比疲惫地睡倒在旅途的终点。,"마치 방금 막 대모험을 끝낸 듯, 지금은 여정의 끝에서 지쳐 누워 있었다."
AvgDialog_18959_Content_87,afXC,avg章2_AvgDialog_C_M.csv,1790,AvgDialog,Content,布朗,呼呼……咻……噜噜……,쿠... 쿠... 쿨쿨...
AvgDialog_18959_Content_88,afXD,avg章2_AvgDialog_C_M.csv,1791,AvgDialog,Content,二十四,它怀里似乎抱着什么东西……,뭔가 들고 있는 것 같아...
AvgDialog_18959_Content_89,afXE,avg章2_AvgDialog_C_M.csv,1792,AvgDialog,Content,玩家,……,...
AvgDialog_18959_Content_90,afXG,avg章2_AvgDialog_C_M.csv,1793,AvgDialog,Content,玩家,是银芯。詹金的银芯。,은심이야. 젠킨의 은심.
AvgDialog_18959_Content_91,afXH,avg章2_AvgDialog_C_M.csv,1794,AvgDialog,Content,,小小的爪子紧紧抱着一颗银芯。它尚且未经打磨，周身散发着浑浊的微光。,"작은 발이 은심을 꽉 안고 있었다. 아직 정제되지 않은 은심이, 흐릿한 빛을 내뿜고 있다."
AvgDialog_18959_Content_92,afXI,avg章2_AvgDialog_C_M.csv,1795,AvgDialog,Content,,然而在这微光之下，你仿佛听到了那无比欢快的、活泼的心跳声。,"그러나 그 희미한 아래에서, 더없이 즐겁고 활발한 심장 박동이 들리는 것만 같았다."
AvgDialog_18959_Content_93,afXJ,avg章2_AvgDialog_C_M.csv,1796,AvgDialog,Content,玩家,好久不见，詹金。,"오랜만이야, 젠킨."
AvgDialog_18959_Content_94,afXK,avg章2_AvgDialog_C_M.csv,1797,AvgDialog,Content,,天空终于放晴了。阳光高悬空中，抛洒着金色光芒以及恰到其分的温暖。,"하늘이 마침내 맑아졌다. 태양이 높이 떠, 황금빛과 온기를 전해온다."
AvgDialog_18959_Content_95,afXL,avg章2_AvgDialog_C_M.csv,1798,AvgDialog,Content,,风带着清新的泥土气息吹来，你和24沐浴在温暖的阳光下，相视一笑。,바람이 신선한 흙냄새를 실어왔다. 당신과 24는 따뜻한 햇살을 받으며 미소를 나누었다.
AvgDialog_18959_Content_96,afXM,avg章2_AvgDialog_C_M.csv,1799,AvgDialog,Content,玩家,走吧，24小姐。,"가자, 24 양."
AvgDialog_18959_Content_97,afXN,avg章2_AvgDialog_C_M.csv,1800,AvgDialog,Content,,连日的阴云终于散去，属于你们的冒险故事才刚刚开始。,며칠 동안 계속되었던 구름이 마침내 걷혔다. \n당신의 모험 이야기는 이제 막 시작된 참이었다.
AvgDialog_18997_Content_33,agqm,avg章3_AvgDialog_C_M.csv,40,AvgDialog,Content,玩家,……,...
AvgDialog_19033_Content_14,agDj,avg章3_AvgDialog_C_M.csv,91,AvgDialog,Content,,……,...
AvgDialog_19033_Content_16,agDl,avg章3_AvgDialog_C_M.csv,93,AvgDialog,Content,身形巨大的怪物,……,...
AvgDialog_18991_Content_24,agmJ,avg章3_AvgDialog_C_M.csv,170,AvgDialog,Content,玩家,……,...
AvgDialog_18991_Content_35,agmV,avg章3_AvgDialog_C_M.csv,181,AvgDialog,Content,,……,...
AvgDialog_18991_Content_40,agnb,avg章3_AvgDialog_C_M.csv,186,AvgDialog,Content,,……,...
AvgDialog_18991_Content_42,agnd,avg章3_AvgDialog_C_M.csv,188,AvgDialog,Content,,……,...
AvgDialog_19978_Content_1,ahBV,avg章3_AvgDialog_C_M.csv,397,AvgDialog,Content,,……,...
AvgDialog_19978_Content_7,ahCi,avg章3_AvgDialog_C_M.csv,403,AvgDialog,Content,萝坦,……,...
AvgDialog_19984_Content_15,ahCX,avg章3_AvgDialog_C_M.csv,446,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19016_Content_54,agxa,avg章3_AvgDialog_C_M.csv,562,AvgDialog,Content,,……,...
AvgDialog_19016_Content_61,agxi,avg章3_AvgDialog_C_M.csv,569,AvgDialog,Content,,……,...
AvgDialog_19016_Content_78,agxA,avg章3_AvgDialog_C_M.csv,586,AvgDialog,Content,弗朗西斯？,……,...
AvgDialog_19016_Content_82,agxF,avg章3_AvgDialog_C_M.csv,590,AvgDialog,Content,,……,...
AvgDialog_19016_Content_95,agxT,avg章3_AvgDialog_C_M.csv,603,AvgDialog,Content,,……,...
AvgDialog_19016_Content_96,agxU,avg章3_AvgDialog_C_M.csv,604,AvgDialog,Content,,……,...
AvgDialog_19016_Content_97,agxV,avg章3_AvgDialog_C_M.csv,605,AvgDialog,Content,,……,...
AvgDialog_19973_Content_1,ahAP,avg章3_AvgDialog_C_M.csv,711,AvgDialog,Content,,……,...
AvgDialog_19973_Content_9,ahBn,avg章3_AvgDialog_C_M.csv,719,AvgDialog,Content,希洛,……,...
AvgDialog_18992_Content_40,agoq,avg章3_AvgDialog_C_M.csv,775,AvgDialog,Content,,……,...
AvgDialog_18994_Content_42,agps,avg章3_AvgDialog_C_M.csv,829,AvgDialog,Content,希洛,……,...
AvgDialog_19017_Content_15,agye,avg章3_AvgDialog_C_M.csv,900,AvgDialog,Content,希洛,……,...
AvgDialog_19017_Content_44,agyK,avg章3_AvgDialog_C_M.csv,929,AvgDialog,Content,,……,...
AvgDialog_19017_Content_45,agyL,avg章3_AvgDialog_C_M.csv,930,AvgDialog,Content,,……,...
AvgDialog_19015_Content_20,agvO,avg章3_AvgDialog_C_M.csv,980,AvgDialog,Content,玩家,……,...
AvgDialog_19974_Content_1,ahBo,avg章3_AvgDialog_C_M.csv,985,AvgDialog,Content,提灯教众未知版,……,...
AvgDialog_19970_Content_9,ahAG,avg章3_AvgDialog_C_M.csv,1038,AvgDialog,Content,,……,...
AvgDialog_19970_Content_10,ahAp,avg章3_AvgDialog_C_M.csv,1039,AvgDialog,Content,,……,...
AvgDialog_18998_Content_6,agrJ,avg章3_AvgDialog_C_M.csv,1054,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_18998_Content_8,agsf,avg章3_AvgDialog_C_M.csv,1056,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_18998_Content_27,agqZ,avg章3_AvgDialog_C_M.csv,1075,AvgDialog,Content,拉蒙娜,愿银钥指引前路。,은빛 열쇠가 앞길을 인도하길.
AvgDialog_18998_Content_30,agrd,avg章3_AvgDialog_C_M.csv,1078,AvgDialog,Content,墨菲？,……,...
AvgDialog_18998_Content_44,agrs,avg章3_AvgDialog_C_M.csv,1092,AvgDialog,Content,,……,...
AvgDialog_18998_Content_45,agrt,avg章3_AvgDialog_C_M.csv,1093,AvgDialog,Content,,……,...
AvgDialog_18998_Content_46,agru,avg章3_AvgDialog_C_M.csv,1094,AvgDialog,Content,,……,...
AvgDialog_18998_Content_51,agrA,avg章3_AvgDialog_C_M.csv,1099,AvgDialog,Content,墨菲？,……,...
AvgDialog_18998_Content_54,agrD,avg章3_AvgDialog_C_M.csv,1102,AvgDialog,Content,,……,...
AvgDialog_18998_Content_55,agrE,avg章3_AvgDialog_C_M.csv,1103,AvgDialog,Content,,……,...
AvgDialog_18998_Content_61,agrL,avg章3_AvgDialog_C_M.csv,1109,AvgDialog,Content,墨菲,……,...
AvgDialog_18998_Content_67,agrR,avg章3_AvgDialog_C_M.csv,1115,AvgDialog,Content,,……,...
AvgDialog_18998_Content_68,agrS,avg章3_AvgDialog_C_M.csv,1116,AvgDialog,Content,,……,...
AvgDialog_18998_Content_69,agrT,avg章3_AvgDialog_C_M.csv,1117,AvgDialog,Content,,……,...
AvgDialog_18998_Content_72,agrX,avg章3_AvgDialog_C_M.csv,1120,AvgDialog,Content,弗朗西斯？,……,...
AvgDialog_18998_Content_74,agrZ,avg章3_AvgDialog_C_M.csv,1122,AvgDialog,Content,墨菲,……,...
AvgDialog_18998_Content_78,agsd,avg章3_AvgDialog_C_M.csv,1126,AvgDialog,Content,,……,...
AvgDialog_18998_Content_85,agsl,avg章3_AvgDialog_C_M.csv,1133,AvgDialog,Content,,……,...
AvgDialog_19076_Content_5,agWz,avg章4_AvgDialog_C_M.csv,12,AvgDialog,Content,莉莉,……,...
AvgDialog_19076_Content_36,agWk,avg章4_AvgDialog_C_M.csv,43,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19056_Content_26,agLw,avg章4_AvgDialog_C_M.csv,114,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19043_Content_21,agHp,avg章4_AvgDialog_C_M.csv,137,AvgDialog,Content,,……,...
AvgDialog_19078_Content_8,agXE,avg章4_AvgDialog_C_M.csv,291,AvgDialog,Content,,……,...
AvgDialog_19078_Content_14,agWP,avg章4_AvgDialog_C_M.csv,297,AvgDialog,Content,,……,...
AvgDialog_19078_Content_20,agWW,avg章4_AvgDialog_C_M.csv,303,AvgDialog,Content,,……,...
AvgDialog_19078_Content_27,agXd,avg章4_AvgDialog_C_M.csv,310,AvgDialog,Content,伯特兰,……,...
AvgDialog_19078_Content_44,agXw,avg章4_AvgDialog_C_M.csv,327,AvgDialog,Content,,……,...
AvgDialog_19037_Content_4,agGg,avg章4_AvgDialog_C_M.csv,355,AvgDialog,Content,玩家,……,...
AvgDialog_19067_Content_39,agQC,avg章4_AvgDialog_C_M.csv,394,AvgDialog,Content,,……,...
AvgDialog_19064_Content_5,agOe,avg章4_AvgDialog_C_M.csv,444,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19073_Content_30,agUc,avg章4_AvgDialog_C_M.csv,507,AvgDialog,Content,朵尔,愿银钥指引前路。,은빛 열쇠가 앞길을 인도하길.
AvgDialog_19073_Content_31,agUd,avg章4_AvgDialog_C_M.csv,508,AvgDialog,Content,玩家,……,...
AvgDialog_19079_Content_24,agXW,avg章4_AvgDialog_C_M.csv,537,AvgDialog,Content,朵尔,愿银钥指引前路。,은빛 열쇠가 앞길을 인도하길.
AvgDialog_19071_Content_6,agTz,avg章4_AvgDialog_C_M.csv,574,AvgDialog,Content,,……,...
AvgDialog_19071_Content_14,agSH,avg章4_AvgDialog_C_M.csv,582,AvgDialog,Content,,……,...
AvgDialog_19071_Content_35,agTe,avg章4_AvgDialog_C_M.csv,603,AvgDialog,Content,,……,...
AvgDialog_19071_Content_44,agTo,avg章4_AvgDialog_C_M.csv,612,AvgDialog,Content,纯白的少女,……,...
AvgDialog_19055_Content_9,agLd,avg章4_AvgDialog_C_M.csv,686,AvgDialog,Content,莉莉,……,...
AvgDialog_19066_Content_42,agPE,avg章4_AvgDialog_C_M.csv,750,AvgDialog,Content,弗朗西斯,……,...
AvgDialog_19068_Content_31,agRw,avg章4_AvgDialog_C_M.csv,943,AvgDialog,Content,,……,...
AvgDialog_19068_Content_32,agRx,avg章4_AvgDialog_C_M.csv,944,AvgDialog,Content,,……,...
AvgDialog_19068_Content_50,agRR,avg章4_AvgDialog_C_M.csv,962,AvgDialog,Content,,……,...
AvgDialog_19036_Content_8,agFH,avg章4_AvgDialog_C_M.csv,975,AvgDialog,Content,,……,...
AvgDialog_19036_Content_12,agEl,avg章4_AvgDialog_C_M.csv,979,AvgDialog,Content,,……,...
AvgDialog_19036_Content_17,agEq,avg章4_AvgDialog_C_M.csv,984,AvgDialog,Content,,……,...
AvgDialog_19036_Content_22,agEw,avg章4_AvgDialog_C_M.csv,989,AvgDialog,Content,,……,...
AvgDialog_19036_Content_42,agES,avg章4_AvgDialog_C_M.csv,1009,AvgDialog,Content,玩家,……,...
AvgDialog_19036_Content_79,agFG,avg章4_AvgDialog_C_M.csv,1046,AvgDialog,Content,,……,...
AvgDialog_19144_Content_3,ahvG,avg章5_AvgDialog_C_M.csv,10,AvgDialog,Content,玩家,唔……,흐음...
AvgDialog_19144_Content_7,ahwm,avg章5_AvgDialog_C_M.csv,14,AvgDialog,Content,玩家,睁眼，头痛，陌生的地点。,"눈을 뜨니, 낯선 곳과 두통이라..."
AvgDialog_19144_Content_10,ahvl,avg章5_AvgDialog_C_M.csv,17,AvgDialog,Content,,巨大满月高悬夜空，缥缈雾霭笼罩海面，硝烟与海水的盐腥充斥鼻腔。,"거대한 보름달이 밤하늘에 높이 떠 있고, 바다를 뒤엎은 옅은 안개가 보인다. 화약 냄새와 바닷물의 소금 냄새가 코를 찌른다."
AvgDialog_19144_Content_19,ahvu,avg章5_AvgDialog_C_M.csv,26,AvgDialog,Content,玩家,"冷静，冷静。
从头开始想想，为什么我会在这艘船上……","침착해, 침착하자. 처음부터 다시 생각해 보자. 내가 왜 이 배에 있는 건지..."
AvgDialog_19144_Content_21,ahvx,avg章5_AvgDialog_C_M.csv,28,AvgDialog,Content,拉蒙娜,准备好了就出发吧，我会一如既往担任你的搭档。,준비가 끝났으면 출발하자. 언제나처럼 내가 파트너를 맡을게.
AvgDialog_19144_Content_24,ahvA,avg章5_AvgDialog_C_M.csv,31,AvgDialog,Content,玩家,……唔！,...윽!
AvgDialog_19144_Content_35,ahvM,avg章5_AvgDialog_C_M.csv,42,AvgDialog,Content,玩家,你……,너...
AvgDialog_19144_Content_36,ahvN,avg章5_AvgDialog_C_M.csv,43,AvgDialog,Content,,你怎么醒着？,어떻게 깨어 있는 거야?
AvgDialog_19144_Content_37,ahvO,avg章5_AvgDialog_C_M.csv,44,AvgDialog,Content,,少年唤醒体睨了你一眼，沉静又不失威严的目光在你身上停留。,"소년의 모습을 한 각성체가 당신을 바라보자, 차분하면서도 위엄 있는 시선이 당신을 꿰뚫는다."
AvgDialog_19144_Content_38,ahvP,avg章5_AvgDialog_C_M.csv,45,AvgDialog,Content,图鲁,这次的不敬之言，余权当没有听见过。,이번 무례한 발언은... 못 들은 것으로 하겠다.
AvgDialog_19144_Content_39,ahvQ,avg章5_AvgDialog_C_M.csv,46,AvgDialog,Content,,你怎么也在这？,왜 여기 있는 거야?
AvgDialog_19144_Content_40,ahvS,avg章5_AvgDialog_C_M.csv,47,AvgDialog,Content,,少年唤醒体颇为意外地抬了抬眉，用审视的目光来回打量了你几番。,"소년 각성체는 의외라는 듯 눈썹을 들어 올리고, 당신을 평가하듯 찬찬히 살핀다."
AvgDialog_19144_Content_41,ahvT,avg章5_AvgDialog_C_M.csv,48,AvgDialog,Content,图鲁,还有开玩笑的余力，看来你并无大碍。,농담할 여유가 있다면 상태는 괜찮은 모양이군.
AvgDialog_19116_Content_12,ahmj,avg章5_AvgDialog_C_M.csv,100,AvgDialog,Content,,……,...
AvgDialog_19084_Content_7,ahdk,avg章5_AvgDialog_C_M.csv,224,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19123_Content_49,ahos,avg章5_AvgDialog_C_M.csv,303,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19123_Content_50,ahou,avg章5_AvgDialog_C_M.csv,304,AvgDialog,Content,,……,...
AvgDialog_19088_Content_36,ahej,avg章5_AvgDialog_C_M.csv,357,AvgDialog,Content,图鲁,……,...
AvgDialog_19127_Content_15,ahpt,avg章5_AvgDialog_C_M.csv,375,AvgDialog,Content,图鲁,你……,너...
AvgDialog_19130_Content_4,ahrz,avg章5_AvgDialog_C_M.csv,454,AvgDialog,Content,拉蒙娜,唔……,흐음...
AvgDialog_19130_Content_15,ahre,avg章5_AvgDialog_C_M.csv,465,AvgDialog,Content,图鲁,……,...
AvgDialog_19135_Content_2,ahsO,avg章5_AvgDialog_C_M.csv,626,AvgDialog,Content,墨菲,……,...
AvgDialog_19105_Content_9,ahjT,avg章5_AvgDialog_C_M.csv,680,AvgDialog,Content,墨菲,……,...
AvgDialog_19137_Content_3,ahtv,avg章5_AvgDialog_C_M.csv,733,AvgDialog,Content,拉蒙娜,守密人！,%player%!
AvgDialog_19137_Content_9,ahtB,avg章5_AvgDialog_C_M.csv,739,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19137_Content_16,ahtj,avg章5_AvgDialog_C_M.csv,746,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19108_Content_10,ahki,avg章5_AvgDialog_C_M.csv,805,AvgDialog,Content,玩家,……,...
AvgDialog_19108_Content_31,ahkF,avg章5_AvgDialog_C_M.csv,826,AvgDialog,Content,,拉蒙娜……,라모나...
AvgDialog_19108_Content_36,ahkK,avg章5_AvgDialog_C_M.csv,831,AvgDialog,Content,墨菲,……,...
AvgDialog_19083_Content_6,ahbV,avg章5_AvgDialog_C_M.csv,839,AvgDialog,Content,,……,...
AvgDialog_19083_Content_7,ahcg,avg章5_AvgDialog_C_M.csv,840,AvgDialog,Content,,……,...
AvgDialog_19083_Content_86,ahcy,avg章5_AvgDialog_C_M.csv,919,AvgDialog,Content,墨菲,……,...
AvgDialog_19100_Content_9,ahiz,avg章5_AvgDialog_C_M.csv,1042,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_19126_Content_25,ahpd,avg章5_AvgDialog_C_M.csv,1069,AvgDialog,Content,玩家,……,...
AvgDialog_19143_Content_26,ahva,avg章5_AvgDialog_C_M.csv,1123,AvgDialog,Content,图鲁,你……,너...
AvgDialog_19143_Content_28,ahvc,avg章5_AvgDialog_C_M.csv,1125,AvgDialog,Content,图鲁,……,...
AvgDialog_19081_Content_34,agYW,avg章5_AvgDialog_C_M.csv,1160,AvgDialog,Content,埃尔顿,……,...
AvgDialog_19081_Content_36,agYY,avg章5_AvgDialog_C_M.csv,1162,AvgDialog,Content,墨菲,……,...
AvgDialog_19095_Content_5,ahhp,avg章5_AvgDialog_C_M.csv,1307,AvgDialog,Content,图鲁,……,...
AvgDialog_22297_Content_31,aihX,avg章5_AvgDialog_C_M.csv,1357,AvgDialog,Content,拉蒙娜,准备好了就出发吧，我会一如既往担任你的搭档。,준비가 끝났으면 출발하자. 언제나처럼 내가 파트너를 맡을게.
AvgDialog_22297_Content_48,aiip,avg章5_AvgDialog_C_M.csv,1374,AvgDialog,Content,,……,...
AvgDialog_22297_Content_65,aiiI,avg章5_AvgDialog_C_M.csv,1391,AvgDialog,Content,拉蒙娜,……,...
AvgDialog_22297_Content_68,aiiL,avg章5_AvgDialog_C_M.csv,1394,AvgDialog,Content,,……,...
AvgDialog_23852_Content_1,aiKS,avg章5新_AvgDialog_C_M.csv,8,AvgDialog,Content,,风暴眼,폭풍의 눈
AvgDialog_23852_Content_2,aiLW,avg章5新_AvgDialog_C_M.csv,9,AvgDialog,Content,？？？,守密人！别松开我的手！,%player%! 내 손 놓지 마!
AvgDialog_23852_Content_3,aiMh,avg章5新_AvgDialog_C_M.csv,10,AvgDialog,Content,,鼻尖充斥着煤炭燃尽后的苦臭，手套在须臾的相接后，一方被重力狠狠拉向深渊。,"코끝에 석탄이 불타는 불쾌한 냄새가 가득 퍼졌다. 그 순간, 미끄러진 장갑 한 짝이 중력에 이끌려 심연 아래로 곤두박질쳤다."
