AvgDialog_22125_Content_14,ahUA,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,264,AvgDialog,Content,无纸奥尔拉,不过我觉得，不是三月街遇上了画家，是画家遇上了三月街才对。,けれど、わたくしは思うのです。三月街が画家に出会ったのではなく、画家が三月街に出会ったのだと。,,,,,,,,,,,,
AvgDialog_22125_Content_15,ahUB,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,265,AvgDialog,Content,玩家,西岱变得这么奇怪，你好像一点也不害怕，还挺享受的？,シディがこんないおかしなことになってるのに、君はちっとも怖がってないみたいだね。むしろ、楽しんでいるように見えるよ？,,,,,,,,,,,,
AvgDialog_22125_Content_16,ahUC,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,266,AvgDialog,Content,无纸奥尔拉,这里不用和人接触，又能碰到好多新奇的事情。,ここでは人と触れ合う必要もありませんし、たくさんの新しい不思議に出会えますから。,,,,,,,,,,,,
AvgDialog_22125_Content_17,ahUD,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,267,AvgDialog,Content,无纸奥尔拉,我说不好为什么，但我总是觉得，比起报纸和照片上的西岱，这里更加让我熟悉……,うまく言えませんけれど、わたくしは思うのです。新聞や写真の中のシディより、こちらの方がずっと馴染み深いって……,,,,,,,,,,,,
AvgDialog_22125_Content_18,ahUE,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,268,AvgDialog,Content,无纸奥尔拉,啊，您看，守密人%sirormadam%！是星星！,あっ、見てください、守秘者さん！星です！,,,,,,,,,,,,
AvgDialog_22125_Content_19,ahUF,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,269,AvgDialog,Content,玩家,星星？可这里好像没有白天和夜晚……,星？でも、ここには昼も夜もないみたいだけど……,,,,,,,,,,,,
AvgDialog_22125_Content_20,ahUH,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,270,AvgDialog,Content,,你抬起头。金光闪耀的星星们边上，开出了白色的花瓣。,あなたはふと顔を上げる。\n金色の光を放つ星々のかたわらで、白い花びらが綻んでいた。,,,,,,,,,,,,
AvgDialog_22125_Content_21,ahUI,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,271,AvgDialog,Content,,硕大的雏菊般的群星，将天空变成了一座花园。,大きな雛菊のような星の群れが、天空を花園に変えている。,,,,,,,,,,,,
AvgDialog_22125_Content_22,ahUJ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,272,AvgDialog,Content,玩家,西岱是一座诗与花的城市……如果没有那些紧急的事情，这个地方的确还挺让人享受的。,シディは詩と花の街だ……\n緊急事態さえなければ、本当に心地好く過ごせる場所なんだけど。,,,,,,,,,,,,
AvgDialog_22125_Content_23,ahUK,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,273,AvgDialog,Content,玩家,过了三十分钟，遇到了大概一百多个市民，没有遭遇袭击……那辆电车应该没有骗我们。,30分で100人ほどの市民に出会ったけど、一度も襲撃されなかった……あの電車は、私たちを騙してなかったんだな。,,,,,,,,,,,,
AvgDialog_22125_Content_24,ahUL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,274,AvgDialog,Content,无纸奥尔拉,啊，原来守密人%sirormadam%一直在观察吗？,まあ。守秘者さんはずっとご覧になっていたのですか？,,,,,,,,,,,,
AvgDialog_22125_Content_25,ahUM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,275,AvgDialog,Content,玩家,没办法，有人仰望天上的星星，那总要有人注意脚下的土地的。,仕方ないよ。誰かが天の星を見上げるなら、別の誰かは足元の地面に目を向けなきゃならないからね。,,,,,,,,,,,,
AvgDialog_22125_Content_26,ahUN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,276,AvgDialog,Content,玩家,虽然诗歌方面没有什么天分，但好歹也是弥萨格的守密人，这件事还是能做的。,詩の才能はなくても、ミサゴ大学の守秘者である以上、このくらいの務めは果たせる。,,,,,,,,,,,,
AvgDialog_22125_Content_27,ahUO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,277,AvgDialog,Content,玩家,联络人就在三月街的101号。做好准备，我们走吧。,連絡員は、三月街の101番地にいる。準備を整えて、出発しよう。,,,,,,,,,,,,
AvgDialog_22125_Content_28,ahUP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,278,AvgDialog,Content,,……,……,,,,,,,,,,,,
AvgDialog_22125_Content_29,ahUQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,279,AvgDialog,Content,？？？,轰轰——,ドンドン——,,,,,,,,,,,,
AvgDialog_22125_Content_30,ahUS,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,280,AvgDialog,Content,玩家,谁？！,誰！？,,,,,,,,,,,,
AvgDialog_22125_Content_31,ahUT,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,281,AvgDialog,Content,,不知道这里会有什么样的危险，你警惕地注视着周围。,どんな危険が潜んでいるか、わからない。\nあなたは警戒しつつ、周囲に目を走らせた。,,,,,,,,,,,,
AvgDialog_22125_Content_32,ahUU,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,282,AvgDialog,Content,蝴蝶,啊，两位，你们好啊！,あら、ご両人。こんにちは！,,,,,,,,,,,,
AvgDialog_22125_Content_33,ahUV,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,283,AvgDialog,Content,毛毛虫,呼……又见面了……,ふう……またお目にかかりましたね……,,,,,,,,,,,,
AvgDialog_22125_Content_34,ahUW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,284,AvgDialog,Content,无纸奥尔拉,你们好！蝴蝶夫人，毛毛虫先生！,こんにちは！蝶のご婦人、毛虫さん！,,,,,,,,,,,,
AvgDialog_22125_Content_35,ahUX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,285,AvgDialog,Content,玩家,你们这是？,こんなところで、なにしてるんです？,,,,,,,,,,,,
AvgDialog_22125_Content_36,ahUY,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,286,AvgDialog,Content,蝴蝶,我和丈夫吃过晚饭，正准备到街上逛一逛。,夫と夕食を済ませたところなの。\nこのあと、街を散歩しようと思って。,,,,,,,,,,,,
AvgDialog_22125_Content_37,ahUZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,287,AvgDialog,Content,蝴蝶,真巧。我听到了那位小姐写的诗了，实在是太美了！,すごい偶然ね。\nそちらのお嬢さんの詩を耳にしたの。本当に美しかったわ。,,,,,,,,,,,,
AvgDialog_22125_Content_38,ahVa,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,288,AvgDialog,Content,无纸奥尔拉,谢谢……,ありがとうございます……,,,,,,,,,,,,
AvgDialog_22125_Content_39,ahVb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,289,AvgDialog,Content,蝴蝶,两位，是找不到路吗？,あなたたち、道に迷ったんじゃない？,,,,,,,,,,,,
AvgDialog_22125_Content_40,ahVd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,290,AvgDialog,Content,玩家,这里的路和地图上标记的不一样，门牌号全是乱的……,ここの道は地図の表示とも違っているし、番地もめちゃくちゃだから……,,,,,,,,,,,,
AvgDialog_22125_Content_41,ahVe,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,291,AvgDialog,Content,玩家,请问，你们知道三月街101号是在哪里吗？,すみません、三月街101番地がどこなのか、ご存じですか？,,,,,,,,,,,,
AvgDialog_22125_Content_42,ahVf,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,292,AvgDialog,Content,蝴蝶,101……我记得，三月街好像没有101号？,101番地……三月街にそんな番地、なかったと思うけど。,,,,,,,,,,,,
AvgDialog_22125_Content_43,ahVg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,293,AvgDialog,Content,玩家,这样吗……,そうですか……,,,,,,,,,,,,
AvgDialog_22125_Content_44,ahVh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,294,AvgDialog,Content,玩家,这片地方不大，我们再慢慢找找。,この辺はそんなに広くないし、もう少しゆっくり探してみよう。,,,,,,,,,,,,
AvgDialog_22125_Content_45,ahVi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,295,AvgDialog,Content,蝴蝶,没有帮上什么，实在抱歉。,あんまりお役に立てなかったわね。ごめんなさい。,,,,,,,,,,,,
AvgDialog_22125_Content_46,ahVj,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,296,AvgDialog,Content,蝴蝶,那二位就慢慢找了。祝你们在西岱玩得开心~,それじゃ、ごゆっくり探して。\nシディでのひとときが、楽しいものになりますように～,,,,,,,,,,,,
AvgDialog_22125_Content_47,ahVk,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,297,AvgDialog,Content,,告别了蝴蝶夫人和毛毛虫先生以后，你们继续在三月街的街巷中穿梭着，一个个核对门牌上的数字。,蝶と毛虫に別れを告げたあと、あなたたちは三月街の路地を歩きながら、一軒一軒の番地表示を確かめていった。,,,,,,,,,,,,
AvgDialog_22125_Content_48,ahVl,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,298,AvgDialog,Content,无纸奥尔拉,咦，我印象里，三月街好像没有这么长呀……,ええと……わたくしの記憶では、三月街の道は、こんなに長くなかったはずなのですが……,,,,,,,,,,,,
AvgDialog_22125_Content_49,ahVm,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,299,AvgDialog,Content,玩家,我们已经逛完两趟了。,もう二回まわったね。,,,,,,,,,,,,
AvgDialog_22125_Content_50,ahVo,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,300,AvgDialog,Content,无纸奥尔拉,啊？但是，我没有看到101号在哪里啊……,え？でも、101番地はどこにも見当たりませんね……,,,,,,,,,,,,
AvgDialog_22125_Content_51,ahVp,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,301,AvgDialog,Content,玩家,第一次我也没看到，第二次我仔细注意了所有的门牌号。,一回目は私も見つけられなかったから、二回目はすべての番地表示を注意深く確認したんだ。,,,,,,,,,,,,
AvgDialog_22125_Content_52,ahVq,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,302,AvgDialog,Content,玩家,三月街……没有101号。,三月街には……101番地がない。,,,,,,,,,,,,
AvgDialog_22125_Content_53,ahVr,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,303,AvgDialog,Content,玩家,这里最大的门牌号，是这个。,ここで一番数字が大きな番地は、これだ。,,,,,,,,,,,,
AvgDialog_22125_Content_54,ahVs,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,304,AvgDialog,Content,,你们站在街道尽头的围墙边。身前小楼的金属门牌被取下，换成了一幅画。,あなたたちは、通りの突き当りの塀近くに立っている。その小さな建物の金属の表札は取り外され、代わりに一枚の絵が掛けられていた。,,,,,,,,,,,,
AvgDialog_22125_Content_55,ahVt,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,305,AvgDialog,Content,无纸奥尔拉,三月街……99号……,三月街……99番地……,,,,,,,,,,,,
AvgDialog_22125_Content_56,ahVu,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,306,AvgDialog,Content,画家,谁？,誰だ？,,,,,,,,,,,,
AvgDialog_22125_Content_57,ahVv,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,307,AvgDialog,Content,,门猛然打开，一个瘦削的身影出现在你们面前。,突然ドアが開き、痩せこけた人影があなたたちの目の前に現れた。,,,,,,,,,,,,
AvgDialog_22125_Content_58,ahVw,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,308,AvgDialog,Content,,沾满颜料的破烂衣衫上，是一只昆虫的脸。,絵の具にまみれたぼろぼろの衣服の上は、昆虫の顔だった。,,,,,,,,,,,,
AvgDialog_22125_Content_59,ahVx,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,309,AvgDialog,Content,画家,你们是贼？！,お前たち、泥棒か！？,,,,,,,,,,,,
AvgDialog_22125_Content_60,ahVz,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,310,AvgDialog,Content,玩家,呃……不是，我们是游客，过来找朋友，他就在三月街101号……,えっと……違います。私たちは観光客で、友達を探しに来ただけなんです。彼、三月街101番地にいるんですけど……,,,,,,,,,,,,
AvgDialog_22125_Content_61,ahVA,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,311,AvgDialog,Content,画家,多少号？！！,何番地だと！？,,,,,,,,,,,,
AvgDialog_22125_Content_62,ahVB,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,312,AvgDialog,Content,玩家,1……呃，88号。,ひゃ……えっと、88番地です。,,,,,,,,,,,,
AvgDialog_22125_Content_63,ahVC,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,313,AvgDialog,Content,画家,你说的是101……这里没有101号……,101って言ったな……ここには101番地なんてないぞ……,,,,,,,,,,,,
AvgDialog_22125_Content_64,ahVD,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,314,AvgDialog,Content,画家,你们是小偷……你们偷走了我的画！就是你们偷走了我的画！！,お前たちは泥棒だ……お前たちが俺の絵を盗んだんだ！\nそうだ、俺の絵を盗んだのはお前たちだ！！,,,,,,,,,,,,
AvgDialog_22125_Content_65,ahVE,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,315,AvgDialog,Content,,随着画家的动作，身边的画面突然变化了起来。,画家の動きに合わせて、突然周りの絵が変わりだした。,,,,,,,,,,,,
AvgDialog_22125_Content_66,ahVF,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,316,AvgDialog,Content,,几道绚烂诡异的色彩突然出现在附近的建筑上，像是一幅完整的画，被某种不知名的力量撕扯成混乱的颜色集合。,幾筋もの鮮やかで不気味な色彩が、不意に近くの建物を覆った。\nまるで一枚の絵が、謎の力で混沌の集合体に変貌したかのようだ。,,,,,,,,,,,,
AvgDialog_22125_Content_67,ahVG,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,317,AvgDialog,Content,玩家,这是……融蚀？！,こ、これは……融蝕！？,,,,,,,,,,,,
AvgDialog_22125_Content_68,ahVH,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,318,AvgDialog,Content,,你不太确定这种现象发生的原理，带着奥尔拉快步往后退去。,この現象の原理がよくわからない。\nあなたはオルラを連れて、素早く後退した。,,,,,,,,,,,,
AvgDialog_22125_Content_69,ahVI,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,319,AvgDialog,Content,画家,把我的画……还给我……！,俺の絵を……返せ……！,,,,,,,,,,,,
AvgDialog_22125_Content_70,ahVK,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,320,AvgDialog,Content,,他的手伸向你们。在他的手尚未碰到你们的时候，诡异的色彩来到他身边，如同洪水般，将他裹挟、吞噬……,画家の手があなたたちに伸びる。だが触れるよりも先に、異様な色彩が洪水のように押し寄せ、彼を包み、飲み込んでいった……,,,,,,,,,,,,
AvgDialog_22125_Content_71,ahVL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,321,AvgDialog,Content,,很快，诡异的色彩停止了蠕动。你沉默地看着眼前这一幕。,ほどなくして、異様な色彩は蠢きを止めた。\nあなたは黙したまま、目の前の光景をただ見つめる。,,,,,,,,,,,,
AvgDialog_22125_Content_72,ahVM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,322,AvgDialog,Content,,胸前的校徽，泛起银色的光。,胸元の校章が、銀色の光を放った。,,,,,,,,,,,,
AvgDialog_22125_Content_73,ahVN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,323,AvgDialog,Content,玩家,西岱……又发生什么事了吗？,シディで……またなにかあった？,,,,,,,,,,,,
AvgDialog_22125_Content_74,ahVO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,324,AvgDialog,Content,朵尔,一栋建筑，消失了。,建物が一つ消えたわ。,,,,,,,,,,,,
AvgDialog_22125_Content_75,ahVP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,325,AvgDialog,Content,玩家,位置，是在三月街……,位置は、三月街の……,,,,,,,,,,,,
AvgDialog_22125_Content_76,ahVQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,326,AvgDialog,Content,朵尔,99号。,99番地。,,,,,,,,,,,,
AvgDialog_22125_Content_77,ahVR,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,327,AvgDialog,Content,,你看着眼前残留的99号门牌，深吸了一口气。,あなたは目の前に残された99番地の表札を見つめ、深く息を吸い込んだ。,,,,,,,,,,,,
AvgDialog_22125_Content_78,ahVS,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,328,AvgDialog,Content,玩家,不能再让事情这样发展下去……现在找不到联络人，我们需要想想其他的方法。,これ以上、この事態を放置しておくわけにはいかないな……\n連絡員が見つからない以上、別の方法を考えなくちゃ。,,,,,,,,,,,,
AvgDialog_22125_Content_79,ahVT,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,329,AvgDialog,Content,无纸奥尔拉,守密人%sirormadam%，我有个猜测……,守秘者さん、わたくし、一つ推測をしました……,,,,,,,,,,,,
AvgDialog_22125_Content_80,ahVV,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,330,AvgDialog,Content,无纸奥尔拉,不，不是猜测，我敢肯定。,いいえ、推測ではありません。確信しています。,,,,,,,,,,,,
AvgDialog_22125_Content_81,ahVW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,331,AvgDialog,Content,无纸奥尔拉,这里不是西岱！,ここは、シディではありません！,,,,,,,,,,,,
AvgDialog_22125_Content_82,ahVX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,332,AvgDialog,Content,玩家,……奥尔拉，你要不要认真听听自己在说什么。,……オルラ、自分が何を言ってるか、わかってる？,,,,,,,,,,,,
AvgDialog_22125_Content_83,ahVY,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,333,AvgDialog,Content,无纸奥尔拉,我的意思是，这里不是真实的西岱。,わたくしが言いたいのは……\nここが本当のシディではないということです。,,,,,,,,,,,,
AvgDialog_22125_Content_84,ahVZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,334,AvgDialog,Content,玩家,不是真实的西岱……,本当のシディじゃない……,,,,,,,,,,,,
AvgDialog_22125_Content_85,ahWa,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,335,AvgDialog,Content,无纸奥尔拉,需要用诗买票的毛毛虫电车，蝴蝶夫人，只有99号的三月街，画家，雏菊星星……,詩で切符を買わなければならない毛虫の電車、蝶のご婦人、99番地までしかない三月街、画家、雛菊の星々……,,,,,,,,,,,,
AvgDialog_22125_Content_86,ahWb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,336,AvgDialog,Content,无纸奥尔拉,我们看到的这些东西，我一直都觉得特别特别熟悉。直到刚才我才终于想起来。,これらを目にするたびにずっと懐かしさを覚えていました。\nそしてついさっき、ようやく思い出したのです。,,,,,,,,,,,,
AvgDialog_22125_Content_87,ahWc,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,337,AvgDialog,Content,无纸奥尔拉,这些东西，都曾经出现在我的诗集里。这里的一切，都是我在诗集里所想象出来的样子……,どれも皆、わたくしの詩集に登場したことがあるものばかりです。\nすべてわたくしが、詩集の中で思い描いた姿形そのもの……,,,,,,,,,,,,
AvgDialog_22125_Content_88,ahWd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,338,AvgDialog,Content,无纸奥尔拉,守密人%sirormadam%，这里不是真实的西岱。,守秘者さん、ここは本物のシディではありません。,,,,,,,,,,,,
AvgDialog_22125_Content_89,ahWe,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,339,AvgDialog,Content,无纸奥尔拉,这里，是我<Yellow:诗里的西岱>……,ここは、わたくしの<Yellow:詩の中のシディ>……,,,,,,,,,,,,
AvgDialog_22125_Content_90,ahWg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,340,AvgDialog,Content,,在三月街混乱的色彩下，奥尔拉慢慢转着圈，凝望着这属于她诗中的一切。,三月街のめちゃくちゃな色彩の中、オルラはゆっくり回りながら、詩に刻まれたすべてをじっと見つめる。,,,,,,,,,,,,
AvgDialog_22125_Content_91,ahWh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,341,AvgDialog,Content,,光芒像是纱幔般落下，照亮她好奇、哀愁、困惑的脸。,きらめく光は薄いヴェールのようにオルラに降り注ぎ、彼女の好奇と切ない想い、そして困惑に満ちた顔を照らしていた。,,,,,,,,,,,,
AvgDialog_22125_Content_92,ahWi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,342,AvgDialog,Content,玩家,原来如此……难怪这里有那么多稀奇古怪的东西。,なるほどね……だからここは、おかしなもので溢れているのか。,,,,,,,,,,,,
AvgDialog_22125_Content_93,ahWj,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,343,AvgDialog,Content,玩家,可是，这样的西岱是如何形成的呢……,だけど、このシディはどうやってできたんだろう……,,,,,,,,,,,,
AvgDialog_22125_Content_94,ahWk,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,344,AvgDialog,Content,无纸奥尔拉,我也不知道……这里有些东西和我诗里写的也不完全一样。,わたくしにもわかりません……いくつかは、わたくしが詩に書いたものとまったく同じというわけではありませんし。,,,,,,,,,,,,
AvgDialog_22125_Content_95,ahWl,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,345,AvgDialog,Content,无纸奥尔拉,诗里的这一切，本来应该是美好又永恒的……我也不知道为什么会变成现在这样……,詩に描かれたすべては、本来なら美しく永遠であるはずでした……\nなぜ、今のような姿になったのか、わたくしにもわかりません……,,,,,,,,,,,,
AvgDialog_22125_Content_96,ahWm,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,346,AvgDialog,Content,无纸奥尔拉,不过我想，如果想要处理掉这里的问题，或许需要先找到那本诗集才行。,でも、思うのです。ここの問題を解き明かすには、まずあの詩集を見つけなければならないのかもしれない、と。,,,,,,,,,,,,
AvgDialog_22125_Content_97,ahWn,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,347,AvgDialog,Content,玩家,路你还记得吗？,道を覚えている？,,,,,,,,,,,,
AvgDialog_22125_Content_98,ahWo,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,348,AvgDialog,Content,无纸奥尔拉,在我的诗里，三月街离家很近。回家的路，我一直记得的。,わたくしの詩の中では、三月街は家のすぐそばでした。\n帰り道でしたら、ずっと覚えています。,,,,,,,,,,,,
AvgDialog_22125_Content_99,ahWp,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,349,AvgDialog,Content,,她向着居民区的方向，哀愁如同有形的雾气，将你缓缓裹住。,オルラは住宅街に向かって歩き出した。\n形ある霧のように、哀愁がゆっくりとあなたを包み込んでいく。,,,,,,,,,,,,
AvgDialog_22125_Content_100,ahUw,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,350,AvgDialog,Content,无纸奥尔拉,走吧，守密人%sirormadam%，我们去玫瑰园……去我死去的地方。,行きましょう、守秘者さん。\n薔薇園へ……わたくしが死んだ場所へ。,,,,,,,,,,,,
AvgDialog_22121_Content_1,ahSI,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,351,AvgDialog,Content,,迟来的葬礼,遅すぎた葬儀,,,,,,,,,,,,
AvgDialog_22121_Content_2,ahST,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,352,AvgDialog,Content,无纸奥尔拉,我们到了！,着きました！,,,,,,,,,,,,
AvgDialog_22121_Content_3,ahTe,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,353,AvgDialog,Content,,穿过西岱繁华的美第奇大道，一路向东北方向走，很快便来到了一处美丽的公寓区域。,シディの賑やかなメディチ大通りを抜け、北東に進むと、ほどなくしてアパートメント街の一角に辿り着いた。,,,,,,,,,,,,
AvgDialog_22121_Content_4,ahTp,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,354,AvgDialog,Content,,一栋华丽如同宫殿般的别墅矗立在你们面前，分外惹眼。,宮殿のように豪華な別荘が、堂々たる構えであなたたちの目の前に現れた。ひときわ目を引くその姿は、圧倒的な存在感を放っている。,,,,,,,,,,,,
AvgDialog_22121_Content_5,ahTA,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,355,AvgDialog,Content,无纸奥尔拉,不过……这里为什么变成了这个样子？,でも……どうしてここは、こんなふうになってしまったのでしょう？,,,,,,,,,,,,
AvgDialog_22121_Content_6,ahTL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,356,AvgDialog,Content,,在它脚下硕大的花园里，长满了死灰色的枯草。你们向花园中走去。,その足元に広がる大きな花園は、燻んだ灰色の枯草で覆い尽くされていた。あなたたちは、その花園へと歩を進める。,,,,,,,,,,,,
AvgDialog_22121_Content_7,ahTW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,357,AvgDialog,Content,玩家,越靠近这里，周围的色彩就变得越暗淡……这些，也是你诗集里的想象吗？,"花園に近づけば近づくほど、周りの色がどんどん褪せていく……
これも、君の詩集に描かれていた想像通り？",,,,,,,,,,,,
AvgDialog_22121_Content_8,ahUh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,358,AvgDialog,Content,无纸奥尔拉,我记不太清楚了……不过，应该不会的吧……,よくは覚えていませんが……でも、そんなことはないと思います……,,,,,,,,,,,,
AvgDialog_22121_Content_9,ahUm,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,359,AvgDialog,Content,,或许是因为写过一些和死亡有关的诗,おそらく、死にまつわる詩を書いたことがあるからだろう。,,,,,,,,,,,,
AvgDialog_22121_Content_10,ahSJ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,360,AvgDialog,Content,,或许是受到了那场大火的影响,もしかすると、あの大火事の影響を受けたのかもしれない。,,,,,,,,,,,,
AvgDialog_22121_Content_11,ahSK,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,361,AvgDialog,Content,玩家,不管怎么样，这里都应该是我们要找的地方了。,とにかく、ここが私たちの探していた場所のはずだ。,,,,,,,,,,,,
AvgDialog_22121_Content_12,ahSL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,362,AvgDialog,Content,玩家,奥尔拉，那本诗集是放在哪里的？,オルラ、その詩集はどこに置いてあるの？,,,,,,,,,,,,
AvgDialog_22121_Content_13,ahSM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,363,AvgDialog,Content,无纸奥尔拉,火烧起来的时候，为了保护那本诗集，我挖了一个小土坑，用一个盒子装着，把诗集给埋了进去。,火が燃え広がったとき、詩集を守るために小さな穴を掘って、箱に入れて埋めたんです。,,,,,,,,,,,,
AvgDialog_22121_Content_14,ahSN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,364,AvgDialog,Content,无纸奥尔拉,我们住在种植玫瑰的温室里，穿过那片花圃就能找到了。,わたくしたちは、薔薇を育てている温室で暮らしていました。\nその花壇を抜ければ見つかります。,,,,,,,,,,,,
AvgDialog_22121_Content_15,ahSO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,365,AvgDialog,Content,无纸奥尔拉,啊！,あっ！,,,,,,,,,,,,
AvgDialog_22121_Content_16,ahSP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,366,AvgDialog,Content,玩家,有危险？！,危ないの！？,,,,,,,,,,,,
AvgDialog_22121_Content_17,ahSQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,367,AvgDialog,Content,无纸奥尔拉,啊，不是……守密人%sirormadam%，您看那里。,あ、いえ……守秘者さん、見てください、あそこ。,,,,,,,,,,,,
